algorithm,hits,hr,time,train_size,test_size,test_interactions
LinUCB - ALS embeddings - 1,8,0.009523809523809525,1.3087143898010254,0.0,0.1,840
LinUCB - BPR embeddings - 1,6,0.007142857142857143,1.287205457687378,0.0,0.1,840
LinGreedy - ALS embeddings - 1,15,0.017857142857142856,0.8871567249298096,0.0,0.1,840
LinGreedy - BPR embeddings - 1,7,0.008333333333333333,0.8092656135559082,0.0,0.1,840
LinUCB - ALS embeddings - 2,11,0.013095238095238096,1.6113641262054443,0.0,0.1,840
LinUCB - BPR embeddings - 2,10,0.011904761904761904,1.5968165397644043,0.0,0.1,840
LinGreedy - ALS embeddings - 2,17,0.02023809523809524,0.9380018711090088,0.0,0.1,840
LinGreedy - BPR embeddings - 2,11,0.013095238095238096,0.8894054889678955,0.0,0.1,840
LinUCB - ALS embeddings - 3,13,0.015476190476190477,1.8964316844940186,0.0,0.1,840
LinUCB - BPR embeddings - 3,11,0.013095238095238096,1.6052789688110352,0.0,0.1,840
LinGreedy - ALS embeddings - 3,18,0.02142857142857143,1.112983226776123,0.0,0.1,840
LinGreedy - BPR embeddings - 3,15,0.017857142857142856,0.8316984176635742,0.0,0.1,840
LinUCB - ALS embeddings - 4,14,0.016666666666666666,1.8694078922271729,0.0,0.1,840
LinUCB - BPR embeddings - 4,10,0.011904761904761904,4.268370628356934,0.0,0.1,840
LinGreedy - ALS embeddings - 4,17,0.02023809523809524,1.2518386840820312,0.0,0.1,840
LinGreedy - BPR embeddings - 4,23,0.02738095238095238,1.6313831806182861,0.0,0.1,840
LinUCB - ALS embeddings - 5,14,0.016666666666666666,1.775691270828247,0.0,0.1,840
LinUCB - BPR embeddings - 5,9,0.010714285714285714,2.450985908508301,0.0,0.1,840
LinGreedy - ALS embeddings - 5,25,0.02976190476190476,0.8694150447845459,0.0,0.1,840
LinGreedy - BPR embeddings - 5,21,0.025,1.031712532043457,0.0,0.1,840
LinUCB - ALS embeddings - 1,7,0.008333333333333333,1.5250039100646973,0.1,0.1,840
LinUCB - BPR embeddings - 1,6,0.007142857142857143,1.5468852519989014,0.1,0.1,840
LinGreedy - ALS embeddings - 1,13,0.015476190476190477,1.1771810054779053,0.1,0.1,840
LinGreedy - BPR embeddings - 1,7,0.008333333333333333,1.0070064067840576,0.1,0.1,840
LinUCB - ALS embeddings - 2,12,0.014285714285714285,1.8936569690704346,0.1,0.1,840
LinUCB - BPR embeddings - 2,10,0.011904761904761904,2.3990583419799805,0.1,0.1,840
LinGreedy - ALS embeddings - 2,17,0.02023809523809524,0.9931976795196533,0.1,0.1,840
LinGreedy - BPR embeddings - 2,9,0.010714285714285714,1.3175268173217773,0.1,0.1,840
LinUCB - ALS embeddings - 3,13,0.015476190476190477,1.6619479656219482,0.1,0.1,840
LinUCB - BPR embeddings - 3,10,0.011904761904761904,2.146648406982422,0.1,0.1,840
LinGreedy - ALS embeddings - 3,18,0.02142857142857143,1.05552077293396,0.1,0.1,840
LinGreedy - BPR embeddings - 3,14,0.016666666666666666,1.0236077308654785,0.1,0.1,840
LinUCB - ALS embeddings - 4,12,0.014285714285714285,1.8731868267059326,0.1,0.1,840
LinUCB - BPR embeddings - 4,10,0.011904761904761904,2.4309487342834473,0.1,0.1,840
LinGreedy - ALS embeddings - 4,16,0.01904761904761905,1.0065042972564697,0.1,0.1,840
LinGreedy - BPR embeddings - 4,17,0.02023809523809524,0.9929876327514648,0.1,0.1,840
LinUCB - ALS embeddings - 5,13,0.015476190476190477,3.037649393081665,0.1,0.1,840
LinUCB - BPR embeddings - 5,10,0.011904761904761904,2.220553398132324,0.1,0.1,840
LinGreedy - ALS embeddings - 5,19,0.02261904761904762,1.0766470432281494,0.1,0.1,840
LinGreedy - BPR embeddings - 5,18,0.02142857142857143,1.1655120849609375,0.1,0.1,840
LinUCB - ALS embeddings - 1,9,0.010714285714285714,1.3182389736175537,0.2,0.1,840
LinUCB - BPR embeddings - 1,4,0.004761904761904762,1.5182464122772217,0.2,0.1,840
LinGreedy - ALS embeddings - 1,13,0.015476190476190477,1.0094637870788574,0.2,0.1,840
LinGreedy - BPR embeddings - 1,6,0.007142857142857143,0.8225951194763184,0.2,0.1,840
LinUCB - ALS embeddings - 2,12,0.014285714285714285,1.4566850662231445,0.2,0.1,840
LinUCB - BPR embeddings - 2,9,0.010714285714285714,1.4798812866210938,0.2,0.1,840
LinGreedy - ALS embeddings - 2,15,0.017857142857142856,0.8664300441741943,0.2,0.1,840
LinGreedy - BPR embeddings - 2,10,0.011904761904761904,0.8213632106781006,0.2,0.1,840
LinUCB - ALS embeddings - 3,12,0.014285714285714285,2.171034812927246,0.2,0.1,840
LinUCB - BPR embeddings - 3,9,0.010714285714285714,1.5387027263641357,0.2,0.1,840
LinGreedy - ALS embeddings - 3,20,0.023809523809523808,1.626427412033081,0.2,0.1,840
LinGreedy - BPR embeddings - 3,12,0.014285714285714285,0.8835060596466064,0.2,0.1,840
LinUCB - ALS embeddings - 4,10,0.011904761904761904,1.7018332481384277,0.2,0.1,840
LinUCB - BPR embeddings - 4,11,0.013095238095238096,1.6481022834777832,0.2,0.1,840
LinGreedy - ALS embeddings - 4,19,0.02261904761904762,0.8948929309844971,0.2,0.1,840
LinGreedy - BPR embeddings - 4,14,0.016666666666666666,0.8606209754943848,0.2,0.1,840
LinUCB - ALS embeddings - 5,10,0.011904761904761904,1.8177287578582764,0.2,0.1,840
LinUCB - BPR embeddings - 5,11,0.013095238095238096,1.876657485961914,0.2,0.1,840
LinGreedy - ALS embeddings - 5,22,0.02619047619047619,0.9345567226409912,0.2,0.1,840
LinGreedy - BPR embeddings - 5,20,0.023809523809523808,0.8651261329650879,0.2,0.1,840
LinUCB - ALS embeddings - 1,7,0.008333333333333333,1.6044337749481201,0.3,0.1,840
LinUCB - BPR embeddings - 1,5,0.005952380952380952,1.6802513599395752,0.3,0.1,840
LinGreedy - ALS embeddings - 1,12,0.014285714285714285,1.2998557090759277,0.3,0.1,840
LinGreedy - BPR embeddings - 1,7,0.008333333333333333,1.0403130054473877,0.3,0.1,840
LinUCB - ALS embeddings - 2,8,0.009523809523809525,2.243605136871338,0.3,0.1,840
LinUCB - BPR embeddings - 2,7,0.008333333333333333,1.7653775215148926,0.3,0.1,840
LinGreedy - ALS embeddings - 2,15,0.017857142857142856,0.9645752906799316,0.3,0.1,840
LinGreedy - BPR embeddings - 2,10,0.011904761904761904,1.01702880859375,0.3,0.1,840
LinUCB - ALS embeddings - 3,10,0.011904761904761904,1.8348596096038818,0.3,0.1,840
LinUCB - BPR embeddings - 3,10,0.011904761904761904,1.4842360019683838,0.3,0.1,840
LinGreedy - ALS embeddings - 3,18,0.02142857142857143,0.9154658317565918,0.3,0.1,840
LinGreedy - BPR embeddings - 3,13,0.015476190476190477,0.8928112983703613,0.3,0.1,840
LinUCB - ALS embeddings - 4,10,0.011904761904761904,1.7442021369934082,0.3,0.1,840
LinUCB - BPR embeddings - 4,12,0.014285714285714285,1.6476337909698486,0.3,0.1,840
LinGreedy - ALS embeddings - 4,17,0.02023809523809524,0.852959156036377,0.3,0.1,840
LinGreedy - BPR embeddings - 4,17,0.02023809523809524,0.8488483428955078,0.3,0.1,840
LinUCB - ALS embeddings - 5,10,0.011904761904761904,1.8175301551818848,0.3,0.1,840
LinUCB - BPR embeddings - 5,13,0.015476190476190477,1.8125686645507812,0.3,0.1,840
LinGreedy - ALS embeddings - 5,17,0.02023809523809524,1.05912184715271,0.3,0.1,840
LinGreedy - BPR embeddings - 5,18,0.02142857142857143,0.9362413883209229,0.3,0.1,840
LinUCB - ALS embeddings - 1,8,0.009523809523809525,2.1651883125305176,0.4,0.1,840
LinUCB - BPR embeddings - 1,6,0.007142857142857143,1.8299603462219238,0.4,0.1,840
LinGreedy - ALS embeddings - 1,13,0.015476190476190477,1.1538209915161133,0.4,0.1,840
LinGreedy - BPR embeddings - 1,7,0.008333333333333333,1.0226836204528809,0.4,0.1,840
LinUCB - ALS embeddings - 2,10,0.011904761904761904,2.154010772705078,0.4,0.1,840
LinUCB - BPR embeddings - 2,8,0.009523809523809525,2.0860819816589355,0.4,0.1,840
LinGreedy - ALS embeddings - 2,17,0.02023809523809524,1.2131783962249756,0.4,0.1,840
LinGreedy - BPR embeddings - 2,11,0.013095238095238096,0.9519965648651123,0.4,0.1,840
LinUCB - ALS embeddings - 3,13,0.015476190476190477,1.7103354930877686,0.4,0.1,840
LinUCB - BPR embeddings - 3,9,0.010714285714285714,1.4016504287719727,0.4,0.1,840
LinGreedy - ALS embeddings - 3,21,0.025,1.0130300521850586,0.4,0.1,840
LinGreedy - BPR embeddings - 3,13,0.015476190476190477,1.1428253650665283,0.4,0.1,840
LinUCB - ALS embeddings - 4,13,0.015476190476190477,1.741581678390503,0.4,0.1,840
LinUCB - BPR embeddings - 4,9,0.010714285714285714,2.9641504287719727,0.4,0.1,840
LinGreedy - ALS embeddings - 4,19,0.02261904761904762,1.3052575588226318,0.4,0.1,840
LinGreedy - BPR embeddings - 4,13,0.015476190476190477,1.4797260761260986,0.4,0.1,840
LinUCB - ALS embeddings - 5,10,0.011904761904761904,2.018080949783325,0.4,0.1,840
LinUCB - BPR embeddings - 5,9,0.010714285714285714,1.914684534072876,0.4,0.1,840
LinGreedy - ALS embeddings - 5,19,0.02261904761904762,0.9171228408813477,0.4,0.1,840
LinGreedy - BPR embeddings - 5,15,0.017857142857142856,0.9288642406463623,0.4,0.1,840
LinUCB - ALS embeddings - 1,8,0.009523809523809525,1.7300772666931152,0.5,0.1,840
LinUCB - BPR embeddings - 1,5,0.005952380952380952,1.5796892642974854,0.5,0.1,840
LinGreedy - ALS embeddings - 1,13,0.015476190476190477,0.9610521793365479,0.5,0.1,840
LinGreedy - BPR embeddings - 1,6,0.007142857142857143,0.7955715656280518,0.5,0.1,840
LinUCB - ALS embeddings - 2,8,0.009523809523809525,1.8569746017456055,0.5,0.1,840
LinUCB - BPR embeddings - 2,7,0.008333333333333333,1.6735122203826904,0.5,0.1,840
LinGreedy - ALS embeddings - 2,12,0.014285714285714285,0.9366610050201416,0.5,0.1,840
LinGreedy - BPR embeddings - 2,12,0.014285714285714285,0.9505054950714111,0.5,0.1,840
LinUCB - ALS embeddings - 3,8,0.009523809523809525,1.9126431941986084,0.5,0.1,840
LinUCB - BPR embeddings - 3,11,0.013095238095238096,1.9478759765625,0.5,0.1,840
LinGreedy - ALS embeddings - 3,16,0.01904761904761905,1.0944633483886719,0.5,0.1,840
LinGreedy - BPR embeddings - 3,13,0.015476190476190477,0.9687228202819824,0.5,0.1,840
LinUCB - ALS embeddings - 4,10,0.011904761904761904,1.9695570468902588,0.5,0.1,840
LinUCB - BPR embeddings - 4,10,0.011904761904761904,2.1662487983703613,0.5,0.1,840
LinGreedy - ALS embeddings - 4,17,0.02023809523809524,0.9783749580383301,0.5,0.1,840
LinGreedy - BPR embeddings - 4,12,0.014285714285714285,0.9444015026092529,0.5,0.1,840
LinUCB - ALS embeddings - 5,7,0.008333333333333333,2.058993339538574,0.5,0.1,840
