algorithm,hits,hr,time,train_size,test_size,test_interactions
LinUCB - ALS embeddings - 1,11,0.013095238095238096,1.3919367790222168,0.0,0.1,840
LinUCB - BPR embeddings - 1,6,0.007142857142857143,1.393681287765503,0.0,0.1,840
LinGreedy - ALS embeddings - 1,16,0.01904761904761905,0.8983452320098877,0.0,0.1,840
LinGreedy - BPR embeddings - 1,11,0.013095238095238096,1.011643409729004,0.0,0.1,840
LinUCB - ALS embeddings - 2,12,0.014285714285714285,1.487417221069336,0.0,0.1,840
LinUCB - BPR embeddings - 2,9,0.010714285714285714,1.655580759048462,0.0,0.1,840
LinGreedy - ALS embeddings - 2,18,0.02142857142857143,0.826763391494751,0.0,0.1,840
LinGreedy - BPR embeddings - 2,11,0.013095238095238096,1.1892640590667725,0.0,0.1,840
LinUCB - ALS embeddings - 3,14,0.016666666666666666,1.716991901397705,0.0,0.1,840
LinUCB - BPR embeddings - 3,10,0.011904761904761904,1.8655543327331543,0.0,0.1,840
LinGreedy - ALS embeddings - 3,18,0.02142857142857143,0.9425029754638672,0.0,0.1,840
LinGreedy - BPR embeddings - 3,15,0.017857142857142856,0.9340376853942871,0.0,0.1,840
LinUCB - ALS embeddings - 4,15,0.017857142857142856,1.7703056335449219,0.0,0.1,840
LinUCB - BPR embeddings - 4,9,0.010714285714285714,2.249544143676758,0.0,0.1,840
LinGreedy - ALS embeddings - 4,17,0.02023809523809524,1.0967488288879395,0.0,0.1,840
LinGreedy - BPR embeddings - 4,17,0.02023809523809524,1.1310415267944336,0.0,0.1,840
LinUCB - ALS embeddings - 5,14,0.016666666666666666,1.7023940086364746,0.0,0.1,840
LinUCB - BPR embeddings - 5,10,0.011904761904761904,1.7748701572418213,0.0,0.1,840
LinGreedy - ALS embeddings - 5,27,0.03214285714285714,1.648888349533081,0.0,0.1,840
LinGreedy - BPR embeddings - 5,17,0.02023809523809524,0.8359541893005371,0.0,0.1,840
LinUCB - ALS embeddings - 1,7,0.008333333333333333,1.463973045349121,0.1,0.1,840
LinUCB - BPR embeddings - 1,8,0.009523809523809525,1.8862478733062744,0.1,0.1,840
LinGreedy - ALS embeddings - 1,14,0.016666666666666666,1.2933268547058105,0.1,0.1,840
LinGreedy - BPR embeddings - 1,10,0.011904761904761904,0.7809867858886719,0.1,0.1,840
LinUCB - ALS embeddings - 2,11,0.013095238095238096,1.5319035053253174,0.1,0.1,840
LinUCB - BPR embeddings - 2,10,0.011904761904761904,2.3577723503112793,0.1,0.1,840
LinGreedy - ALS embeddings - 2,17,0.02023809523809524,0.9907662868499756,0.1,0.1,840
LinGreedy - BPR embeddings - 2,11,0.013095238095238096,1.1906919479370117,0.1,0.1,840
LinUCB - ALS embeddings - 3,13,0.015476190476190477,1.8442754745483398,0.1,0.1,840
LinUCB - BPR embeddings - 3,10,0.011904761904761904,1.5001921653747559,0.1,0.1,840
LinGreedy - ALS embeddings - 3,17,0.02023809523809524,1.4379019737243652,0.1,0.1,840
LinGreedy - BPR embeddings - 3,15,0.017857142857142856,1.012986660003662,0.1,0.1,840
LinUCB - ALS embeddings - 4,14,0.016666666666666666,2.304368019104004,0.1,0.1,840
LinUCB - BPR embeddings - 4,10,0.011904761904761904,1.8772163391113281,0.1,0.1,840
LinGreedy - ALS embeddings - 4,18,0.02142857142857143,1.083984375,0.1,0.1,840
LinGreedy - BPR embeddings - 4,16,0.01904761904761905,0.9820678234100342,0.1,0.1,840
LinUCB - ALS embeddings - 5,12,0.014285714285714285,2.3796701431274414,0.1,0.1,840
LinUCB - BPR embeddings - 5,10,0.011904761904761904,1.7934486865997314,0.1,0.1,840
LinGreedy - ALS embeddings - 5,22,0.02619047619047619,1.4467542171478271,0.1,0.1,840
LinGreedy - BPR embeddings - 5,17,0.02023809523809524,0.96628737449646,0.1,0.1,840
LinUCB - ALS embeddings - 1,8,0.009523809523809525,1.4588980674743652,0.2,0.1,840
LinUCB - BPR embeddings - 1,6,0.007142857142857143,1.291975736618042,0.2,0.1,840
LinGreedy - ALS embeddings - 1,15,0.017857142857142856,0.9047181606292725,0.2,0.1,840
LinGreedy - BPR embeddings - 1,7,0.008333333333333333,0.8082866668701172,0.2,0.1,840
LinUCB - ALS embeddings - 2,13,0.015476190476190477,1.2645244598388672,0.2,0.1,840
LinUCB - BPR embeddings - 2,9,0.010714285714285714,1.3523919582366943,0.2,0.1,840
LinGreedy - ALS embeddings - 2,16,0.01904761904761905,0.7723567485809326,0.2,0.1,840
LinGreedy - BPR embeddings - 2,10,0.011904761904761904,0.7682838439941406,0.2,0.1,840
LinUCB - ALS embeddings - 3,13,0.015476190476190477,1.5483567714691162,0.2,0.1,840
LinUCB - BPR embeddings - 3,9,0.010714285714285714,1.4552152156829834,0.2,0.1,840
LinGreedy - ALS embeddings - 3,19,0.02261904761904762,0.9095604419708252,0.2,0.1,840
LinGreedy - BPR embeddings - 3,9,0.010714285714285714,0.8395376205444336,0.2,0.1,840
LinUCB - ALS embeddings - 4,12,0.014285714285714285,1.562495231628418,0.2,0.1,840
LinUCB - BPR embeddings - 4,11,0.013095238095238096,1.4851536750793457,0.2,0.1,840
LinGreedy - ALS embeddings - 4,20,0.023809523809523808,0.8529706001281738,0.2,0.1,840
LinGreedy - BPR embeddings - 4,16,0.01904761904761905,0.83840012550354,0.2,0.1,840
LinUCB - ALS embeddings - 5,10,0.011904761904761904,1.6750390529632568,0.2,0.1,840
LinUCB - BPR embeddings - 5,10,0.011904761904761904,1.7058298587799072,0.2,0.1,840
LinGreedy - ALS embeddings - 5,22,0.02619047619047619,0.8623659610748291,0.2,0.1,840
LinGreedy - BPR embeddings - 5,16,0.01904761904761905,0.8885173797607422,0.2,0.1,840
LinUCB - ALS embeddings - 1,7,0.008333333333333333,1.6286869049072266,0.3,0.1,840
LinUCB - BPR embeddings - 1,7,0.008333333333333333,2.025988817214966,0.3,0.1,840
LinGreedy - ALS embeddings - 1,13,0.015476190476190477,1.1975047588348389,0.3,0.1,840
LinGreedy - BPR embeddings - 1,7,0.008333333333333333,1.0549445152282715,0.3,0.1,840
LinUCB - ALS embeddings - 2,11,0.013095238095238096,1.6079864501953125,0.3,0.1,840
LinUCB - BPR embeddings - 2,8,0.009523809523809525,1.9177899360656738,0.3,0.1,840
LinGreedy - ALS embeddings - 2,14,0.016666666666666666,1.0006353855133057,0.3,0.1,840
LinGreedy - BPR embeddings - 2,11,0.013095238095238096,1.059934139251709,0.3,0.1,840
LinUCB - ALS embeddings - 3,9,0.010714285714285714,1.993314504623413,0.3,0.1,840
LinUCB - BPR embeddings - 3,9,0.010714285714285714,2.0483739376068115,0.3,0.1,840
LinGreedy - ALS embeddings - 3,19,0.02261904761904762,1.063215970993042,0.3,0.1,840
LinGreedy - BPR embeddings - 3,12,0.014285714285714285,1.1657788753509521,0.3,0.1,840
LinUCB - ALS embeddings - 4,11,0.013095238095238096,1.5023014545440674,0.3,0.1,840
LinUCB - BPR embeddings - 4,12,0.014285714285714285,1.642552375793457,0.3,0.1,840
LinGreedy - ALS embeddings - 4,19,0.02261904761904762,0.8567819595336914,0.3,0.1,840
LinGreedy - BPR embeddings - 4,15,0.017857142857142856,0.9886472225189209,0.3,0.1,840
LinUCB - ALS embeddings - 5,11,0.013095238095238096,1.7442350387573242,0.3,0.1,840
LinUCB - BPR embeddings - 5,11,0.013095238095238096,1.6548173427581787,0.3,0.1,840
LinGreedy - ALS embeddings - 5,22,0.02619047619047619,0.9843971729278564,0.3,0.1,840
LinGreedy - BPR embeddings - 5,16,0.01904761904761905,1.042475700378418,0.3,0.1,840
LinUCB - ALS embeddings - 1,8,0.009523809523809525,1.3275322914123535,0.4,0.1,840
LinUCB - BPR embeddings - 1,7,0.008333333333333333,1.3966283798217773,0.4,0.1,840
LinGreedy - ALS embeddings - 1,13,0.015476190476190477,0.8242142200469971,0.4,0.1,840
LinGreedy - BPR embeddings - 1,6,0.007142857142857143,0.8946943283081055,0.4,0.1,840
LinUCB - ALS embeddings - 2,9,0.010714285714285714,1.4956326484680176,0.4,0.1,840
LinUCB - BPR embeddings - 2,10,0.011904761904761904,1.5696136951446533,0.4,0.1,840
LinGreedy - ALS embeddings - 2,18,0.02142857142857143,0.9449341297149658,0.4,0.1,840
LinGreedy - BPR embeddings - 2,13,0.015476190476190477,0.8502199649810791,0.4,0.1,840
LinUCB - ALS embeddings - 3,12,0.014285714285714285,1.7299973964691162,0.4,0.1,840
LinUCB - BPR embeddings - 3,9,0.010714285714285714,1.6250145435333252,0.4,0.1,840
LinGreedy - ALS embeddings - 3,21,0.025,0.968538761138916,0.4,0.1,840
LinGreedy - BPR embeddings - 3,11,0.013095238095238096,0.8139512538909912,0.4,0.1,840
LinUCB - ALS embeddings - 4,13,0.015476190476190477,1.4083468914031982,0.4,0.1,840
LinUCB - BPR embeddings - 4,11,0.013095238095238096,1.6108381748199463,0.4,0.1,840
LinGreedy - ALS embeddings - 4,22,0.02619047619047619,1.1148676872253418,0.4,0.1,840
LinGreedy - BPR embeddings - 4,12,0.014285714285714285,0.9461770057678223,0.4,0.1,840
