algorithm,hits,hr,time,train_size,test_size,test_interactions
LinUCB - ALS embeddings - 1,6,0.007142857142857143,1.2388172149658203,0.0,0.1,840
LinUCB - BPR embeddings - 1,7,0.008333333333333333,1.697464942932129,0.0,0.1,840
LinGreedy - ALS embeddings - 1,6,0.007142857142857143,1.2055816650390625,0.0,0.1,840
LinGreedy - BPR embeddings - 1,6,0.007142857142857143,0.9605562686920166,0.0,0.1,840
LinUCB - ALS embeddings - 2,6,0.007142857142857143,2.44651198387146,0.0,0.1,840
LinUCB - BPR embeddings - 2,6,0.007142857142857143,4.982699394226074,0.0,0.1,840
LinGreedy - ALS embeddings - 2,9,0.010714285714285714,1.7040133476257324,0.0,0.1,840
LinGreedy - BPR embeddings - 2,7,0.008333333333333333,1.0536084175109863,0.0,0.1,840
LinUCB - ALS embeddings - 3,9,0.010714285714285714,1.67926025390625,0.0,0.1,840
LinUCB - BPR embeddings - 3,12,0.014285714285714285,1.6957981586456299,0.0,0.1,840
LinGreedy - ALS embeddings - 3,11,0.013095238095238096,0.988882303237915,0.0,0.1,840
LinGreedy - BPR embeddings - 3,11,0.013095238095238096,1.2859008312225342,0.0,0.1,840
LinUCB - ALS embeddings - 4,9,0.010714285714285714,1.786405324935913,0.0,0.1,840
LinUCB - BPR embeddings - 4,11,0.013095238095238096,3.9220592975616455,0.0,0.1,840
LinGreedy - ALS embeddings - 4,16,0.01904761904761905,1.150721788406372,0.0,0.1,840
LinGreedy - BPR embeddings - 4,13,0.015476190476190477,1.037003517150879,0.0,0.1,840
LinUCB - ALS embeddings - 5,10,0.011904761904761904,1.8079307079315186,0.0,0.1,840
LinUCB - BPR embeddings - 5,12,0.014285714285714285,2.2185468673706055,0.0,0.1,840
LinGreedy - ALS embeddings - 5,19,0.02261904761904762,0.890866756439209,0.0,0.1,840
LinGreedy - BPR embeddings - 5,13,0.015476190476190477,0.9184484481811523,0.0,0.1,840
LinUCB - ALS embeddings - 1,5,0.005952380952380952,2.8762094974517822,0.1,0.1,840
LinUCB - BPR embeddings - 1,7,0.008333333333333333,3.3512139320373535,0.1,0.1,840
LinGreedy - ALS embeddings - 1,6,0.007142857142857143,1.9310688972473145,0.1,0.1,840
LinGreedy - BPR embeddings - 1,6,0.007142857142857143,1.7083649635314941,0.1,0.1,840
LinUCB - ALS embeddings - 2,6,0.007142857142857143,7.396480083465576,0.1,0.1,840
LinUCB - BPR embeddings - 2,6,0.007142857142857143,3.1371676921844482,0.1,0.1,840
LinGreedy - ALS embeddings - 2,6,0.007142857142857143,1.7868399620056152,0.1,0.1,840
LinGreedy - BPR embeddings - 2,7,0.008333333333333333,1.386016845703125,0.1,0.1,840
LinUCB - ALS embeddings - 3,7,0.008333333333333333,1.9400553703308105,0.1,0.1,840
LinUCB - BPR embeddings - 3,9,0.010714285714285714,1.8703925609588623,0.1,0.1,840
LinGreedy - ALS embeddings - 3,8,0.009523809523809525,0.7562267780303955,0.1,0.1,840
LinGreedy - BPR embeddings - 3,13,0.015476190476190477,0.8084642887115479,0.1,0.1,840
LinUCB - ALS embeddings - 4,8,0.009523809523809525,1.3946101665496826,0.1,0.1,840
LinUCB - BPR embeddings - 4,10,0.011904761904761904,2.0606863498687744,0.1,0.1,840
LinGreedy - ALS embeddings - 4,12,0.014285714285714285,1.4329681396484375,0.1,0.1,840
LinGreedy - BPR embeddings - 4,12,0.014285714285714285,0.8315525054931641,0.1,0.1,840
LinUCB - ALS embeddings - 5,7,0.008333333333333333,2.879565715789795,0.1,0.1,840
LinUCB - BPR embeddings - 5,10,0.011904761904761904,2.952239751815796,0.1,0.1,840
LinGreedy - ALS embeddings - 5,13,0.015476190476190477,0.9735422134399414,0.1,0.1,840
LinGreedy - BPR embeddings - 5,12,0.014285714285714285,1.246931552886963,0.1,0.1,840
LinUCB - ALS embeddings - 1,4,0.004761904761904762,1.3693928718566895,0.2,0.1,840
LinUCB - BPR embeddings - 1,8,0.009523809523809525,1.2019679546356201,0.2,0.1,840
LinGreedy - ALS embeddings - 1,5,0.005952380952380952,0.7452995777130127,0.2,0.1,840
LinGreedy - BPR embeddings - 1,7,0.008333333333333333,0.7617330551147461,0.2,0.1,840
LinUCB - ALS embeddings - 2,5,0.005952380952380952,1.5084505081176758,0.2,0.1,840
LinUCB - BPR embeddings - 2,8,0.009523809523809525,1.2972500324249268,0.2,0.1,840
LinGreedy - ALS embeddings - 2,5,0.005952380952380952,0.9575715065002441,0.2,0.1,840
LinGreedy - BPR embeddings - 2,8,0.009523809523809525,0.7609360218048096,0.2,0.1,840
LinUCB - ALS embeddings - 3,6,0.007142857142857143,1.3757238388061523,0.2,0.1,840
LinUCB - BPR embeddings - 3,11,0.013095238095238096,1.392371654510498,0.2,0.1,840
LinGreedy - ALS embeddings - 3,7,0.008333333333333333,0.8070697784423828,0.2,0.1,840
LinGreedy - BPR embeddings - 3,12,0.014285714285714285,0.7643337249755859,0.2,0.1,840
LinUCB - ALS embeddings - 4,7,0.008333333333333333,1.5538437366485596,0.2,0.1,840
LinUCB - BPR embeddings - 4,10,0.011904761904761904,1.4593768119812012,0.2,0.1,840
LinGreedy - ALS embeddings - 4,10,0.011904761904761904,0.7956442832946777,0.2,0.1,840
LinGreedy - BPR embeddings - 4,13,0.015476190476190477,0.789703369140625,0.2,0.1,840
LinUCB - ALS embeddings - 5,6,0.007142857142857143,1.5915489196777344,0.2,0.1,840
LinUCB - BPR embeddings - 5,10,0.011904761904761904,1.619593620300293,0.2,0.1,840
LinGreedy - ALS embeddings - 5,9,0.010714285714285714,0.8146653175354004,0.2,0.1,840
LinGreedy - BPR embeddings - 5,11,0.013095238095238096,0.8548016548156738,0.2,0.1,840
LinUCB - ALS embeddings - 1,6,0.007142857142857143,1.387087106704712,0.3,0.1,840
LinUCB - BPR embeddings - 1,7,0.008333333333333333,1.2727103233337402,0.3,0.1,840
LinGreedy - ALS embeddings - 1,6,0.007142857142857143,0.8096375465393066,0.3,0.1,840
LinGreedy - BPR embeddings - 1,7,0.008333333333333333,1.0119431018829346,0.3,0.1,840
LinUCB - ALS embeddings - 2,5,0.005952380952380952,3.3569281101226807,0.3,0.1,840
LinUCB - BPR embeddings - 2,6,0.007142857142857143,1.9542226791381836,0.3,0.1,840
LinGreedy - ALS embeddings - 2,7,0.008333333333333333,1.3334074020385742,0.3,0.1,840
