algorithm,hits,hr,time,train_size,test_size,test_interactions
LinUCB - ALS embeddings - 1,4,0.004761904761904762,1.371291160583496,0.0,0.1,840
LinUCB - BPR embeddings - 1,6,0.007142857142857143,1.141223430633545,0.0,0.1,840
LinGreedy - ALS embeddings - 1,5,0.005952380952380952,0.8130488395690918,0.0,0.1,840
LinGreedy - BPR embeddings - 1,4,0.004761904761904762,0.9288501739501953,0.0,0.1,840
LinUCB - ALS embeddings - 2,7,0.008333333333333333,1.7960302829742432,0.0,0.1,840
LinUCB - BPR embeddings - 2,5,0.005952380952380952,1.4912569522857666,0.0,0.1,840
LinGreedy - ALS embeddings - 2,8,0.009523809523809525,0.9389505386352539,0.0,0.1,840
LinGreedy - BPR embeddings - 2,6,0.007142857142857143,0.8302075862884521,0.0,0.1,840
LinUCB - ALS embeddings - 3,9,0.010714285714285714,1.4185981750488281,0.0,0.1,840
LinUCB - BPR embeddings - 3,12,0.014285714285714285,1.3735346794128418,0.0,0.1,840
LinGreedy - ALS embeddings - 3,12,0.014285714285714285,1.0968966484069824,0.0,0.1,840
LinGreedy - BPR embeddings - 3,11,0.013095238095238096,1.6300599575042725,0.0,0.1,840
LinUCB - ALS embeddings - 4,9,0.010714285714285714,1.9396402835845947,0.0,0.1,840
LinUCB - BPR embeddings - 4,10,0.011904761904761904,1.8050401210784912,0.0,0.1,840
LinGreedy - ALS embeddings - 4,13,0.015476190476190477,0.9239208698272705,0.0,0.1,840
LinGreedy - BPR embeddings - 4,13,0.015476190476190477,1.0382091999053955,0.0,0.1,840
LinUCB - ALS embeddings - 5,11,0.013095238095238096,1.7813382148742676,0.0,0.1,840
LinUCB - BPR embeddings - 5,9,0.010714285714285714,2.1622962951660156,0.0,0.1,840
LinGreedy - ALS embeddings - 5,17,0.02023809523809524,0.9540965557098389,0.0,0.1,840
LinGreedy - BPR embeddings - 5,9,0.010714285714285714,1.001603126525879,0.0,0.1,840
LinUCB - ALS embeddings - 1,4,0.004761904761904762,1.0933904647827148,0.1,0.1,840
LinUCB - BPR embeddings - 1,5,0.005952380952380952,1.1984617710113525,0.1,0.1,840
LinGreedy - ALS embeddings - 1,4,0.004761904761904762,1.015181303024292,0.1,0.1,840
LinGreedy - BPR embeddings - 1,5,0.005952380952380952,0.7959721088409424,0.1,0.1,840
LinUCB - ALS embeddings - 2,5,0.005952380952380952,1.7408945560455322,0.1,0.1,840
LinUCB - BPR embeddings - 2,5,0.005952380952380952,2.580383539199829,0.1,0.1,840
LinGreedy - ALS embeddings - 2,5,0.005952380952380952,1.2568724155426025,0.1,0.1,840
LinGreedy - BPR embeddings - 2,6,0.007142857142857143,0.8518650531768799,0.1,0.1,840
LinUCB - ALS embeddings - 3,7,0.008333333333333333,1.6705050468444824,0.1,0.1,840
LinUCB - BPR embeddings - 3,10,0.011904761904761904,1.8960039615631104,0.1,0.1,840
LinGreedy - ALS embeddings - 3,9,0.010714285714285714,1.077930212020874,0.1,0.1,840
LinGreedy - BPR embeddings - 3,11,0.013095238095238096,1.7921879291534424,0.1,0.1,840
LinUCB - ALS embeddings - 4,7,0.008333333333333333,1.7666714191436768,0.1,0.1,840
LinUCB - BPR embeddings - 4,9,0.010714285714285714,2.076815605163574,0.1,0.1,840
LinGreedy - ALS embeddings - 4,11,0.013095238095238096,0.8868057727813721,0.1,0.1,840
LinGreedy - BPR embeddings - 4,11,0.013095238095238096,0.9504430294036865,0.1,0.1,840
LinUCB - ALS embeddings - 5,7,0.008333333333333333,3.1341872215270996,0.1,0.1,840
LinUCB - BPR embeddings - 5,8,0.009523809523809525,1.4584500789642334,0.1,0.1,840
LinGreedy - ALS embeddings - 5,12,0.014285714285714285,1.1180040836334229,0.1,0.1,840
LinGreedy - BPR embeddings - 5,10,0.011904761904761904,1.11918044090271,0.1,0.1,840
LinUCB - ALS embeddings - 1,4,0.004761904761904762,1.102370023727417,0.2,0.1,840
LinUCB - BPR embeddings - 1,6,0.007142857142857143,1.3411176204681396,0.2,0.1,840
LinGreedy - ALS embeddings - 1,4,0.004761904761904762,1.7080790996551514,0.2,0.1,840
