algorithm,hits,hr,time,train_size,test_size,test_interactions
LinUCB - ALS embeddings - 1,22,0.02619047619047619,1.3313143253326416,0.0,0.1,840
LinUCB - BPR embeddings - 1,11,0.013095238095238096,1.5438525676727295,0.0,0.1,840
LinGreedy - ALS embeddings - 1,41,0.04880952380952381,1.3446731567382812,0.0,0.1,840
LinGreedy - BPR embeddings - 1,10,0.011904761904761904,0.9152622222900391,0.0,0.1,840
LinUCB - ALS embeddings - 2,23,0.02738095238095238,1.5729923248291016,0.0,0.1,840
LinUCB - BPR embeddings - 2,10,0.011904761904761904,1.9836609363555908,0.0,0.1,840
LinGreedy - ALS embeddings - 2,33,0.039285714285714285,1.1223905086517334,0.0,0.1,840
LinGreedy - BPR embeddings - 2,12,0.014285714285714285,2.1402437686920166,0.0,0.1,840
LinUCB - ALS embeddings - 3,14,0.016666666666666666,1.4509477615356445,0.0,0.1,840
LinUCB - BPR embeddings - 3,9,0.010714285714285714,1.47719144821167,0.0,0.1,840
LinGreedy - ALS embeddings - 3,31,0.036904761904761905,1.1293740272521973,0.0,0.1,840
LinGreedy - BPR embeddings - 3,20,0.023809523809523808,0.8555500507354736,0.0,0.1,840
LinUCB - ALS embeddings - 4,18,0.02142857142857143,2.0487756729125977,0.0,0.1,840
LinUCB - BPR embeddings - 4,7,0.008333333333333333,2.3148913383483887,0.0,0.1,840
LinGreedy - ALS embeddings - 4,30,0.03571428571428571,0.953242301940918,0.0,0.1,840
LinGreedy - BPR embeddings - 4,31,0.036904761904761905,1.019155740737915,0.0,0.1,840
LinUCB - ALS embeddings - 5,17,0.02023809523809524,2.171710968017578,0.0,0.1,840
LinUCB - BPR embeddings - 5,11,0.013095238095238096,1.9607114791870117,0.0,0.1,840
LinGreedy - ALS embeddings - 5,36,0.04285714285714286,1.0548534393310547,0.0,0.1,840
LinGreedy - BPR embeddings - 5,41,0.04880952380952381,1.0794849395751953,0.0,0.1,840
LinUCB - ALS embeddings - 1,24,0.02857142857142857,1.2004497051239014,0.1,0.1,840
LinUCB - BPR embeddings - 1,11,0.013095238095238096,1.2947192192077637,0.1,0.1,840
LinGreedy - ALS embeddings - 1,37,0.04404761904761905,0.9391605854034424,0.1,0.1,840
LinGreedy - BPR embeddings - 1,12,0.014285714285714285,0.9886195659637451,0.1,0.1,840
LinUCB - ALS embeddings - 2,21,0.025,1.459413766860962,0.1,0.1,840
LinUCB - BPR embeddings - 2,11,0.013095238095238096,1.4687156677246094,0.1,0.1,840
LinGreedy - ALS embeddings - 2,33,0.039285714285714285,0.8646917343139648,0.1,0.1,840
LinGreedy - BPR embeddings - 2,12,0.014285714285714285,0.8703231811523438,0.1,0.1,840
LinUCB - ALS embeddings - 3,16,0.01904761904761905,2.273336410522461,0.1,0.1,840
LinUCB - BPR embeddings - 3,10,0.011904761904761904,1.807546854019165,0.1,0.1,840
LinGreedy - ALS embeddings - 3,26,0.030952380952380953,1.1797072887420654,0.1,0.1,840
LinGreedy - BPR embeddings - 3,13,0.015476190476190477,0.9366271495819092,0.1,0.1,840
LinUCB - ALS embeddings - 4,17,0.02023809523809524,1.7092628479003906,0.1,0.1,840
LinUCB - BPR embeddings - 4,9,0.010714285714285714,1.4412822723388672,0.1,0.1,840
LinGreedy - ALS embeddings - 4,27,0.03214285714285714,0.8315541744232178,0.1,0.1,840
LinGreedy - BPR embeddings - 4,22,0.02619047619047619,0.8470215797424316,0.1,0.1,840
LinUCB - ALS embeddings - 5,15,0.017857142857142856,1.667710542678833,0.1,0.1,840
LinUCB - BPR embeddings - 5,8,0.009523809523809525,1.5285353660583496,0.1,0.1,840
LinGreedy - ALS embeddings - 5,26,0.030952380952380953,0.8798954486846924,0.1,0.1,840
LinGreedy - BPR embeddings - 5,31,0.036904761904761905,0.915351390838623,0.1,0.1,840
LinUCB - ALS embeddings - 1,20,0.023809523809523808,1.599109411239624,0.2,0.1,840
LinUCB - BPR embeddings - 1,11,0.013095238095238096,1.680877685546875,0.2,0.1,840
LinGreedy - ALS embeddings - 1,29,0.034523809523809526,0.7979261875152588,0.2,0.1,840
LinGreedy - BPR embeddings - 1,9,0.010714285714285714,0.7409558296203613,0.2,0.1,840
LinUCB - ALS embeddings - 2,18,0.02142857142857143,1.3713736534118652,0.2,0.1,840
LinUCB - BPR embeddings - 2,12,0.014285714285714285,2.1516120433807373,0.2,0.1,840
LinGreedy - ALS embeddings - 2,29,0.034523809523809526,1.2533769607543945,0.2,0.1,840
LinGreedy - BPR embeddings - 2,11,0.013095238095238096,1.8095245361328125,0.2,0.1,840
LinUCB - ALS embeddings - 3,16,0.01904761904761905,1.602914571762085,0.2,0.1,840
LinUCB - BPR embeddings - 3,7,0.008333333333333333,1.4646832942962646,0.2,0.1,840
LinGreedy - ALS embeddings - 3,28,0.03333333333333333,0.7586679458618164,0.2,0.1,840
LinGreedy - BPR embeddings - 3,12,0.014285714285714285,0.7456519603729248,0.2,0.1,840
LinUCB - ALS embeddings - 4,15,0.017857142857142856,1.5439324378967285,0.2,0.1,840
LinUCB - BPR embeddings - 4,7,0.008333333333333333,1.8003013134002686,0.2,0.1,840
LinGreedy - ALS embeddings - 4,23,0.02738095238095238,1.5557329654693604,0.2,0.1,840
LinGreedy - BPR embeddings - 4,16,0.01904761904761905,1.0077357292175293,0.2,0.1,840
LinUCB - ALS embeddings - 5,11,0.013095238095238096,1.605252981185913,0.2,0.1,840
LinUCB - BPR embeddings - 5,8,0.009523809523809525,1.5554120540618896,0.2,0.1,840
