algorithm,hits,hr,time,train_size,test_size,test_interactions
LinUCB - ALS embeddings - 1,31,0.036904761904761905,1.8734781742095947,0.0,0.1,840
LinUCB - BPR embeddings - 1,5,0.005952380952380952,2.864490032196045,0.0,0.1,840
LinGreedy - ALS embeddings - 1,39,0.04642857142857143,1.1027400493621826,0.0,0.1,840
LinGreedy - BPR embeddings - 1,6,0.007142857142857143,1.0601177215576172,0.0,0.1,840
LinUCB - ALS embeddings - 2,24,0.02857142857142857,1.5062518119812012,0.0,0.1,840
LinUCB - BPR embeddings - 2,9,0.010714285714285714,1.3581154346466064,0.0,0.1,840
LinGreedy - ALS embeddings - 2,37,0.04404761904761905,0.7603340148925781,0.0,0.1,840
LinGreedy - BPR embeddings - 2,20,0.023809523809523808,0.7590732574462891,0.0,0.1,840
LinUCB - ALS embeddings - 3,21,0.025,1.3620381355285645,0.0,0.1,840
LinUCB - BPR embeddings - 3,11,0.013095238095238096,1.3203485012054443,0.0,0.1,840
LinGreedy - ALS embeddings - 3,32,0.0380952380952381,0.8194286823272705,0.0,0.1,840
LinGreedy - BPR embeddings - 3,27,0.03214285714285714,0.8450741767883301,0.0,0.1,840
LinUCB - ALS embeddings - 4,22,0.02619047619047619,3.7663893699645996,0.0,0.1,840
LinUCB - BPR embeddings - 4,10,0.011904761904761904,2.4776418209075928,0.0,0.1,840
LinGreedy - ALS embeddings - 4,32,0.0380952380952381,0.9280276298522949,0.0,0.1,840
LinGreedy - BPR embeddings - 4,27,0.03214285714285714,0.9298398494720459,0.0,0.1,840
LinUCB - ALS embeddings - 5,22,0.02619047619047619,2.1504292488098145,0.0,0.1,840
LinUCB - BPR embeddings - 5,11,0.013095238095238096,1.8429057598114014,0.0,0.1,840
LinGreedy - ALS embeddings - 5,35,0.041666666666666664,0.995403528213501,0.0,0.1,840
LinGreedy - BPR embeddings - 5,34,0.04047619047619048,0.8391866683959961,0.0,0.1,840
LinUCB - ALS embeddings - 1,30,0.03571428571428571,1.7184686660766602,0.1,0.1,840
LinUCB - BPR embeddings - 1,4,0.004761904761904762,1.6064300537109375,0.1,0.1,840
LinGreedy - ALS embeddings - 1,38,0.04523809523809524,0.8156969547271729,0.1,0.1,840
LinGreedy - BPR embeddings - 1,9,0.010714285714285714,0.8501815795898438,0.1,0.1,840
LinUCB - ALS embeddings - 2,24,0.02857142857142857,1.5999507904052734,0.1,0.1,840
LinUCB - BPR embeddings - 2,10,0.011904761904761904,1.837646722793579,0.1,0.1,840
LinGreedy - ALS embeddings - 2,33,0.039285714285714285,0.8985319137573242,0.1,0.1,840
LinGreedy - BPR embeddings - 2,18,0.02142857142857143,1.1035778522491455,0.1,0.1,840
LinUCB - ALS embeddings - 3,23,0.02738095238095238,1.56565523147583,0.1,0.1,840
LinUCB - BPR embeddings - 3,11,0.013095238095238096,1.3170883655548096,0.1,0.1,840
LinGreedy - ALS embeddings - 3,36,0.04285714285714286,1.050208568572998,0.1,0.1,840
LinGreedy - BPR embeddings - 3,25,0.02976190476190476,0.9348702430725098,0.1,0.1,840
LinUCB - ALS embeddings - 4,23,0.02738095238095238,2.215967893600464,0.1,0.1,840
LinUCB - BPR embeddings - 4,11,0.013095238095238096,1.7492222785949707,0.1,0.1,840
LinGreedy - ALS embeddings - 4,30,0.03571428571428571,0.9074060916900635,0.1,0.1,840
LinGreedy - BPR embeddings - 4,23,0.02738095238095238,0.9395744800567627,0.1,0.1,840
LinUCB - ALS embeddings - 5,20,0.023809523809523808,1.9697606563568115,0.1,0.1,840
LinUCB - BPR embeddings - 5,10,0.011904761904761904,1.7711107730865479,0.1,0.1,840
LinGreedy - ALS embeddings - 5,26,0.030952380952380953,0.9472496509552002,0.1,0.1,840
LinGreedy - BPR embeddings - 5,26,0.030952380952380953,0.8926811218261719,0.1,0.1,840
LinUCB - ALS embeddings - 1,28,0.03333333333333333,1.5037171840667725,0.2,0.1,840
LinUCB - BPR embeddings - 1,4,0.004761904761904762,1.5515658855438232,0.2,0.1,840
LinGreedy - ALS embeddings - 1,35,0.041666666666666664,0.8760044574737549,0.2,0.1,840
LinGreedy - BPR embeddings - 1,7,0.008333333333333333,0.8244597911834717,0.2,0.1,840
LinUCB - ALS embeddings - 2,20,0.023809523809523808,1.4952452182769775,0.2,0.1,840
LinUCB - BPR embeddings - 2,9,0.010714285714285714,1.3674242496490479,0.2,0.1,840
LinGreedy - ALS embeddings - 2,26,0.030952380952380953,0.8199307918548584,0.2,0.1,840
LinGreedy - BPR embeddings - 2,14,0.016666666666666666,0.8410489559173584,0.2,0.1,840
LinUCB - ALS embeddings - 3,18,0.02142857142857143,1.612534999847412,0.2,0.1,840
LinUCB - BPR embeddings - 3,11,0.013095238095238096,1.41231107711792,0.2,0.1,840
LinGreedy - ALS embeddings - 3,33,0.039285714285714285,0.820284366607666,0.2,0.1,840
LinGreedy - BPR embeddings - 3,25,0.02976190476190476,1.11651611328125,0.2,0.1,840
LinUCB - ALS embeddings - 4,20,0.023809523809523808,1.661099910736084,0.2,0.1,840
LinUCB - BPR embeddings - 4,11,0.013095238095238096,2.0037050247192383,0.2,0.1,840
LinGreedy - ALS embeddings - 4,28,0.03333333333333333,1.2746732234954834,0.2,0.1,840
LinGreedy - BPR embeddings - 4,26,0.030952380952380953,1.9922397136688232,0.2,0.1,840
LinUCB - ALS embeddings - 5,13,0.015476190476190477,1.7136919498443604,0.2,0.1,840
LinUCB - BPR embeddings - 5,10,0.011904761904761904,2.4980220794677734,0.2,0.1,840
LinGreedy - ALS embeddings - 5,25,0.02976190476190476,1.2124073505401611,0.2,0.1,840
LinGreedy - BPR embeddings - 5,32,0.0380952380952381,1.519667387008667,0.2,0.1,840
LinUCB - ALS embeddings - 1,19,0.02261904761904762,2.0201964378356934,0.3,0.1,840
LinUCB - BPR embeddings - 1,6,0.007142857142857143,1.80776047706604,0.3,0.1,840
LinGreedy - ALS embeddings - 1,33,0.039285714285714285,0.7503354549407959,0.3,0.1,840
LinGreedy - BPR embeddings - 1,7,0.008333333333333333,0.7318181991577148,0.3,0.1,840
LinUCB - ALS embeddings - 2,21,0.025,1.476346731185913,0.3,0.1,840
LinUCB - BPR embeddings - 2,7,0.008333333333333333,2.9891202449798584,0.3,0.1,840
LinGreedy - ALS embeddings - 2,26,0.030952380952380953,1.1398913860321045,0.3,0.1,840
LinGreedy - BPR embeddings - 2,13,0.015476190476190477,0.7543094158172607,0.3,0.1,840
LinUCB - ALS embeddings - 3,16,0.01904761904761905,1.3765406608581543,0.3,0.1,840
LinUCB - BPR embeddings - 3,13,0.015476190476190477,1.296726942062378,0.3,0.1,840
LinGreedy - ALS embeddings - 3,27,0.03214285714285714,0.7702395915985107,0.3,0.1,840
LinGreedy - BPR embeddings - 3,19,0.02261904761904762,0.8203027248382568,0.3,0.1,840
LinUCB - ALS embeddings - 4,16,0.01904761904761905,1.4903690814971924,0.3,0.1,840
LinUCB - BPR embeddings - 4,15,0.017857142857142856,1.4303309917449951,0.3,0.1,840
LinGreedy - ALS embeddings - 4,29,0.034523809523809526,2.449876546859741,0.3,0.1,840
LinGreedy - BPR embeddings - 4,22,0.02619047619047619,1.0472757816314697,0.3,0.1,840
LinUCB - ALS embeddings - 5,14,0.016666666666666666,1.84307861328125,0.3,0.1,840
LinUCB - BPR embeddings - 5,16,0.01904761904761905,1.772207260131836,0.3,0.1,840
LinGreedy - ALS embeddings - 5,22,0.02619047619047619,0.8988914489746094,0.3,0.1,840
LinGreedy - BPR embeddings - 5,28,0.03333333333333333,0.9008541107177734,0.3,0.1,840
LinUCB - ALS embeddings - 1,22,0.02619047619047619,1.3729796409606934,0.4,0.1,840
LinUCB - BPR embeddings - 1,5,0.005952380952380952,1.3189210891723633,0.4,0.1,840
LinGreedy - ALS embeddings - 1,35,0.041666666666666664,0.8937020301818848,0.4,0.1,840
