algorithm,hits,hr,time,train_size,test_size,test_interactions
LinUCB - ALS embeddings,0,0.0,0.5595700740814209,0.0,0.1,49
LinUCB - BPR embeddings,0,0.0,0.4962286949157715,0.0,0.1,49
LinGreedy - ALS embeddings,0,0.0,0.4209401607513428,0.0,0.1,49
LinGreedy - BPR embeddings,0,0.0,0.31075549125671387,0.0,0.1,49
LinUCB - ALS embeddings,0,0.0,0.4889802932739258,0.1,0.1,49
LinUCB - BPR embeddings,0,0.0,0.466902494430542,0.1,0.1,49
LinGreedy - ALS embeddings,0,0.0,0.3258399963378906,0.1,0.1,49
LinGreedy - BPR embeddings,0,0.0,0.34797096252441406,0.1,0.1,49
LinUCB - ALS embeddings,0,0.0,0.3775298595428467,0.2,0.1,49
LinUCB - BPR embeddings,0,0.0,0.37261247634887695,0.2,0.1,49
LinGreedy - ALS embeddings,0,0.0,0.32975339889526367,0.2,0.1,49
LinGreedy - BPR embeddings,0,0.0,0.29538536071777344,0.2,0.1,49
LinUCB - ALS embeddings,0,0.0,0.6136214733123779,0.3,0.1,49
LinUCB - BPR embeddings,0,0.0,0.7542293071746826,0.3,0.1,49
LinGreedy - ALS embeddings,0,0.0,0.5025656223297119,0.3,0.1,49
LinGreedy - BPR embeddings,0,0.0,0.522503137588501,0.3,0.1,49
LinUCB - ALS embeddings,0,0.0,0.3961904048919678,0.4,0.1,49
LinUCB - BPR embeddings,0,0.0,0.6032979488372803,0.4,0.1,49
LinGreedy - ALS embeddings,0,0.0,0.26864123344421387,0.4,0.1,49
LinGreedy - BPR embeddings,0,0.0,0.2673346996307373,0.4,0.1,49
LinUCB - ALS embeddings,0,0.0,0.6271424293518066,0.5,0.1,49
LinUCB - BPR embeddings,0,0.0,0.49421119689941406,0.5,0.1,49
LinGreedy - ALS embeddings,0,0.0,0.28259968757629395,0.5,0.1,49
LinGreedy - BPR embeddings,0,0.0,0.2926762104034424,0.5,0.1,49
LinUCB - ALS embeddings,0,0.0,0.45434141159057617,0.6,0.1,49
LinUCB - BPR embeddings,0,0.0,0.5421357154846191,0.6,0.1,49
LinGreedy - ALS embeddings,0,0.0,0.3203389644622803,0.6,0.1,49
LinGreedy - BPR embeddings,0,0.0,0.5573263168334961,0.6,0.1,49
LinUCB - ALS embeddings,2,0.04081632653061224,0.6196098327636719,0.7,0.1,49
LinUCB - BPR embeddings,0,0.0,0.6626207828521729,0.7,0.1,49
LinGreedy - ALS embeddings,2,0.04081632653061224,0.38942432403564453,0.7,0.1,49
LinGreedy - BPR embeddings,0,0.0,0.5186915397644043,0.7,0.1,49
LinUCB - ALS embeddings,2,0.04081632653061224,0.42508769035339355,0.8,0.1,49
LinUCB - BPR embeddings,0,0.0,0.4637269973754883,0.8,0.1,49
LinGreedy - ALS embeddings,2,0.04081632653061224,0.3782234191894531,0.8,0.1,49
LinGreedy - BPR embeddings,0,0.0,0.2988555431365967,0.8,0.1,49
LinUCB - ALS embeddings,2,0.04081632653061224,0.4042789936065674,0.9,0.1,49
LinUCB - BPR embeddings,0,0.0,0.44139599800109863,0.9,0.1,49
LinGreedy - ALS embeddings,2,0.04081632653061224,0.3365035057067871,0.9,0.1,49
LinGreedy - BPR embeddings,0,0.0,0.3200256824493408,0.9,0.1,49
LinUCB - ALS embeddings,2,0.04081632653061224,0.45021724700927734,1.0,0.1,49
LinUCB - BPR embeddings,0,0.0,0.45111918449401855,1.0,0.1,49
LinGreedy - ALS embeddings,2,0.04081632653061224,0.3170187473297119,1.0,0.1,49
LinGreedy - BPR embeddings,0,0.0,0.32623791694641113,1.0,0.1,49
ALS,0,0.0,0.046679019927978516,0.0,0.1,49
BPR,0,0.0,0.08734297752380371,0.0,0.1,49
ALS,0,0.0,0.16995620727539062,0.1,0.1,49
BPR,0,0.0,0.11211013793945312,0.1,0.1,49
ALS,0,0.0,0.0314943790435791,0.2,0.1,49
BPR,1,0.02040816326530612,0.04652905464172363,0.2,0.1,49
ALS,0,0.0,0.039981842041015625,0.3,0.1,49
BPR,0,0.0,0.04118037223815918,0.3,0.1,49
ALS,0,0.0,0.05082583427429199,0.4,0.1,49
BPR,0,0.0,0.04068493843078613,0.4,0.1,49
ALS,0,0.0,0.03560376167297363,0.5,0.1,49
BPR,0,0.0,0.04399824142456055,0.5,0.1,49
ALS,1,0.02040816326530612,0.047325849533081055,0.6,0.1,49
BPR,0,0.0,0.04899787902832031,0.6,0.1,49
ALS,1,0.02040816326530612,0.0485997200012207,0.7,0.1,49
BPR,0,0.0,0.060735225677490234,0.7,0.1,49
ALS,1,0.02040816326530612,0.041547536849975586,0.8,0.1,49
BPR,0,0.0,0.1400139331817627,0.8,0.1,49
ALS,2,0.04081632653061224,0.050217628479003906,0.9,0.1,49
BPR,0,0.0,0.043549299240112305,0.9,0.1,49
ALS,1,0.02040816326530612,0.03651762008666992,1.0,0.1,49
BPR,0,0.0,0.04852771759033203,1.0,0.1,49
