algorithm,hits,hr,time,train_size,test_size,test_interactions
LinUCB - ALS embeddings - 1,0,0.0,0.7532749176025391,0.0,0.1,49
LinUCB - BPR embeddings - 1,0,0.0,0.8198637962341309,0.0,0.1,49
LinGreedy - ALS embeddings - 1,0,0.0,0.6326515674591064,0.0,0.1,49
LinGreedy - BPR embeddings - 1,0,0.0,0.4674415588378906,0.0,0.1,49
LinUCB - ALS embeddings - 2,0,0.0,0.5380949974060059,0.0,0.1,49
LinUCB - BPR embeddings - 2,0,0.0,0.5758168697357178,0.0,0.1,49
LinGreedy - ALS embeddings - 2,0,0.0,1.2183518409729004,0.0,0.1,49
LinGreedy - BPR embeddings - 2,0,0.0,0.6025991439819336,0.0,0.1,49
LinUCB - ALS embeddings - 3,0,0.0,0.7029907703399658,0.0,0.1,49
LinUCB - BPR embeddings - 3,0,0.0,0.6455016136169434,0.0,0.1,49
LinGreedy - ALS embeddings - 3,0,0.0,0.41564083099365234,0.0,0.1,49
LinGreedy - BPR embeddings - 3,0,0.0,0.3960001468658447,0.0,0.1,49
LinUCB - ALS embeddings - 4,0,0.0,1.0730459690093994,0.0,0.1,49
LinUCB - BPR embeddings - 4,0,0.0,0.7314891815185547,0.0,0.1,49
LinGreedy - ALS embeddings - 4,0,0.0,0.6316263675689697,0.0,0.1,49
LinGreedy - BPR embeddings - 4,0,0.0,0.32804107666015625,0.0,0.1,49
LinUCB - ALS embeddings - 5,0,0.0,0.701066255569458,0.0,0.1,49
LinUCB - BPR embeddings - 5,0,0.0,0.6649324893951416,0.0,0.1,49
LinGreedy - ALS embeddings - 5,0,0.0,0.3736414909362793,0.0,0.1,49
LinGreedy - BPR embeddings - 5,0,0.0,0.5509729385375977,0.0,0.1,49
LinUCB - ALS embeddings - 1,0,0.0,0.5695755481719971,0.1,0.1,49
LinUCB - BPR embeddings - 1,0,0.0,0.40607237815856934,0.1,0.1,49
LinGreedy - ALS embeddings - 1,0,0.0,0.3685274124145508,0.1,0.1,49
LinGreedy - BPR embeddings - 1,0,0.0,0.2984619140625,0.1,0.1,49
LinUCB - ALS embeddings - 2,0,0.0,0.49057984352111816,0.1,0.1,49
LinUCB - BPR embeddings - 2,0,0.0,0.5212221145629883,0.1,0.1,49
LinGreedy - ALS embeddings - 2,0,0.0,0.380936861038208,0.1,0.1,49
LinGreedy - BPR embeddings - 2,0,0.0,0.3548238277435303,0.1,0.1,49
LinUCB - ALS embeddings - 3,0,0.0,0.6156876087188721,0.1,0.1,49
LinUCB - BPR embeddings - 3,0,0.0,0.5673964023590088,0.1,0.1,49
LinGreedy - ALS embeddings - 3,0,0.0,0.2925124168395996,0.1,0.1,49
LinGreedy - BPR embeddings - 3,0,0.0,0.3347504138946533,0.1,0.1,49
LinUCB - ALS embeddings - 4,0,0.0,0.6195323467254639,0.1,0.1,49
LinUCB - BPR embeddings - 4,0,0.0,0.5597527027130127,0.1,0.1,49
LinGreedy - ALS embeddings - 4,0,0.0,0.30197620391845703,0.1,0.1,49
LinGreedy - BPR embeddings - 4,0,0.0,0.33615541458129883,0.1,0.1,49
LinUCB - ALS embeddings - 5,0,0.0,0.6279442310333252,0.1,0.1,49
