algorithm,hits,hr,time,train_size,test_size,test_interactions
LinUCB - ALS embeddings - 1,0,0.0,0.5382804870605469,0.0,0.1,49
LinUCB - BPR embeddings - 1,0,0.0,0.4730093479156494,0.0,0.1,49
LinGreedy - ALS embeddings - 1,0,0.0,0.3404691219329834,0.0,0.1,49
LinGreedy - BPR embeddings - 1,0,0.0,0.3358943462371826,0.0,0.1,49
LinUCB - ALS embeddings - 2,0,0.0,0.531254768371582,0.0,0.1,49
LinUCB - BPR embeddings - 2,0,0.0,0.6086933612823486,0.0,0.1,49
LinGreedy - ALS embeddings - 2,0,0.0,0.3991274833679199,0.0,0.1,49
LinGreedy - BPR embeddings - 2,0,0.0,0.43724775314331055,0.0,0.1,49
LinUCB - ALS embeddings - 3,0,0.0,0.8101050853729248,0.0,0.1,49
LinUCB - BPR embeddings - 3,0,0.0,0.9418282508850098,0.0,0.1,49
LinGreedy - ALS embeddings - 3,0,0.0,0.413210391998291,0.0,0.1,49
LinGreedy - BPR embeddings - 3,0,0.0,0.38176488876342773,0.0,0.1,49
LinUCB - ALS embeddings - 4,0,0.0,0.6528942584991455,0.0,0.1,49
LinUCB - BPR embeddings - 4,0,0.0,0.6772103309631348,0.0,0.1,49
LinGreedy - ALS embeddings - 4,0,0.0,0.3451118469238281,0.0,0.1,49
LinGreedy - BPR embeddings - 4,0,0.0,0.32801365852355957,0.0,0.1,49
LinUCB - ALS embeddings - 5,0,0.0,0.7360076904296875,0.0,0.1,49
LinUCB - BPR embeddings - 5,0,0.0,0.7076613903045654,0.0,0.1,49
LinGreedy - ALS embeddings - 5,0,0.0,0.3882143497467041,0.0,0.1,49
LinGreedy - BPR embeddings - 5,0,0.0,0.3998289108276367,0.0,0.1,49
LinUCB - ALS embeddings - 1,0,0.0,0.5033271312713623,0.1,0.1,49
LinUCB - BPR embeddings - 1,0,0.0,0.476137638092041,0.1,0.1,49
LinGreedy - ALS embeddings - 1,0,0.0,0.36587047576904297,0.1,0.1,49
LinGreedy - BPR embeddings - 1,0,0.0,0.3475208282470703,0.1,0.1,49
LinUCB - ALS embeddings - 2,0,0.0,0.769150972366333,0.1,0.1,49
LinUCB - BPR embeddings - 2,0,0.0,0.5484061241149902,0.1,0.1,49
