algorithm,hits,hr,time,train_size,test_size,test_interactions
LinGreedy - BPR embeddings - 4,1,0.02040816326530612,0.5283646583557129,0.6,0.1,49
LinUCB - ALS embeddings - 5,1,0.02040816326530612,0.7357635498046875,0.6,0.1,49
LinUCB - BPR embeddings - 5,1,0.02040816326530612,0.6102972030639648,0.6,0.1,49
LinGreedy - ALS embeddings - 5,1,0.02040816326530612,0.3282451629638672,0.6,0.1,49
LinGreedy - BPR embeddings - 5,1,0.02040816326530612,0.30734944343566895,0.6,0.1,49
LinUCB - ALS embeddings - 1,0,0.0,0.5451312065124512,0.7,0.1,49
LinUCB - BPR embeddings - 1,1,0.02040816326530612,0.44632649421691895,0.7,0.1,49
LinGreedy - ALS embeddings - 1,0,0.0,0.4779198169708252,0.7,0.1,49
LinGreedy - BPR embeddings - 1,1,0.02040816326530612,0.2999124526977539,0.7,0.1,49
LinUCB - ALS embeddings - 2,0,0.0,0.6722173690795898,0.7,0.1,49
LinUCB - BPR embeddings - 2,1,0.02040816326530612,0.439678430557251,0.7,0.1,49
LinGreedy - ALS embeddings - 2,0,0.0,0.4043922424316406,0.7,0.1,49
LinGreedy - BPR embeddings - 2,1,0.02040816326530612,0.3270699977874756,0.7,0.1,49
LinUCB - ALS embeddings - 3,0,0.0,0.46021151542663574,0.7,0.1,49
LinUCB - BPR embeddings - 3,2,0.04081632653061224,0.8149895668029785,0.7,0.1,49
LinGreedy - ALS embeddings - 3,0,0.0,0.4142489433288574,0.7,0.1,49
LinGreedy - BPR embeddings - 3,2,0.04081632653061224,0.38735437393188477,0.7,0.1,49
LinUCB - ALS embeddings - 4,1,0.02040816326530612,0.47824811935424805,0.7,0.1,49
LinUCB - BPR embeddings - 4,1,0.02040816326530612,0.5120975971221924,0.7,0.1,49
LinGreedy - ALS embeddings - 4,1,0.02040816326530612,0.41176819801330566,0.7,0.1,49
LinGreedy - BPR embeddings - 4,1,0.02040816326530612,0.4748718738555908,0.7,0.1,49
LinUCB - ALS embeddings - 5,1,0.02040816326530612,0.5886108875274658,0.7,0.1,49
LinUCB - BPR embeddings - 5,1,0.02040816326530612,0.49047303199768066,0.7,0.1,49
LinGreedy - ALS embeddings - 5,1,0.02040816326530612,0.31543707847595215,0.7,0.1,49
LinGreedy - BPR embeddings - 5,1,0.02040816326530612,0.3734605312347412,0.7,0.1,49
LinUCB - ALS embeddings - 1,0,0.0,0.51751708984375,0.8,0.1,49
LinUCB - BPR embeddings - 1,1,0.02040816326530612,0.49352478981018066,0.8,0.1,49
LinGreedy - ALS embeddings - 1,0,0.0,0.29612302780151367,0.8,0.1,49
LinGreedy - BPR embeddings - 1,1,0.02040816326530612,0.3333711624145508,0.8,0.1,49
LinUCB - ALS embeddings - 2,0,0.0,0.5570225715637207,0.8,0.1,49
LinUCB - BPR embeddings - 2,1,0.02040816326530612,0.447786808013916,0.8,0.1,49
LinGreedy - ALS embeddings - 2,0,0.0,0.31896257400512695,0.8,0.1,49
