algorithm,hits,hr,time,train_size,test_size,test_interactions
LinUCB - ALS embeddings,0,0.0,0.5296082496643066,0.0,0.1,49
LinUCB - BPR embeddings,0,0.0,0.4344165325164795,0.0,0.1,49
LinGreedy - ALS embeddings,0,0.0,0.3590846061706543,0.0,0.1,49
LinGreedy - BPR embeddings,0,0.0,0.31940627098083496,0.0,0.1,49
LinUCB - ALS embeddings,0,0.0,1.545624017715454,0.1,0.1,49
LinUCB - BPR embeddings,0,0.0,0.7270798683166504,0.1,0.1,49
LinGreedy - ALS embeddings,0,0.0,0.3766329288482666,0.1,0.1,49
LinGreedy - BPR embeddings,0,0.0,0.48267269134521484,0.1,0.1,49
LinUCB - ALS embeddings,0,0.0,0.41396093368530273,0.2,0.1,49
LinUCB - BPR embeddings,0,0.0,0.3709278106689453,0.2,0.1,49
LinGreedy - ALS embeddings,0,0.0,0.28092265129089355,0.2,0.1,49
LinGreedy - BPR embeddings,0,0.0,0.2688877582550049,0.2,0.1,49
LinUCB - ALS embeddings,0,0.0,0.353931188583374,0.3,0.1,49
LinUCB - BPR embeddings,0,0.0,0.43507838249206543,0.3,0.1,49
LinGreedy - ALS embeddings,0,0.0,0.35144996643066406,0.3,0.1,49
LinGreedy - BPR embeddings,0,0.0,0.30560994148254395,0.3,0.1,49
LinUCB - ALS embeddings,0,0.0,0.38834333419799805,0.4,0.1,49
LinUCB - BPR embeddings,0,0.0,0.3754599094390869,0.4,0.1,49
LinGreedy - ALS embeddings,0,0.0,0.26875805854797363,0.4,0.1,49
LinGreedy - BPR embeddings,0,0.0,0.2768874168395996,0.4,0.1,49
LinUCB - ALS embeddings,0,0.0,0.38092637062072754,0.5,0.1,49
LinUCB - BPR embeddings,0,0.0,0.3783736228942871,0.5,0.1,49
LinGreedy - ALS embeddings,0,0.0,0.27353692054748535,0.5,0.1,49
LinGreedy - BPR embeddings,0,0.0,0.27762889862060547,0.5,0.1,49
LinUCB - ALS embeddings,0,0.0,0.6021955013275146,0.6,0.1,49
LinUCB - BPR embeddings,0,0.0,0.4516444206237793,0.6,0.1,49
LinGreedy - ALS embeddings,0,0.0,0.4355916976928711,0.6,0.1,49
LinGreedy - BPR embeddings,0,0.0,0.3365478515625,0.6,0.1,49
LinUCB - ALS embeddings,2,0.04081632653061224,0.4533998966217041,0.7,0.1,49
LinUCB - BPR embeddings,0,0.0,0.429516077041626,0.7,0.1,49
LinGreedy - ALS embeddings,2,0.04081632653061224,0.32154250144958496,0.7,0.1,49
LinGreedy - BPR embeddings,0,0.0,0.3333251476287842,0.7,0.1,49
LinUCB - ALS embeddings,2,0.04081632653061224,0.40749239921569824,0.8,0.1,49
LinUCB - BPR embeddings,0,0.0,0.7228744029998779,0.8,0.1,49
LinGreedy - ALS embeddings,2,0.04081632653061224,0.4008822441101074,0.8,0.1,49
LinGreedy - BPR embeddings,0,0.0,0.30293774604797363,0.8,0.1,49
LinUCB - ALS embeddings,2,0.04081632653061224,0.43639445304870605,0.9,0.1,49
LinUCB - BPR embeddings,1,0.02040816326530612,0.40117859840393066,0.9,0.1,49
LinGreedy - ALS embeddings,2,0.04081632653061224,0.3272418975830078,0.9,0.1,49
LinGreedy - BPR embeddings,1,0.02040816326530612,0.29280662536621094,0.9,0.1,49
LinUCB - ALS embeddings,2,0.04081632653061224,0.41033315658569336,1.0,0.1,49
LinUCB - BPR embeddings,1,0.02040816326530612,0.456531286239624,1.0,0.1,49
LinGreedy - ALS embeddings,2,0.04081632653061224,0.2557506561279297,1.0,0.1,49
LinGreedy - BPR embeddings,1,0.02040816326530612,0.2898120880126953,1.0,0.1,49
ALS,0,0.0,0.046679019927978516,0.0,0.1,49
BPR,0,0.0,0.08734297752380371,0.0,0.1,49
ALS,0,0.0,0.16995620727539062,0.1,0.1,49
BPR,0,0.0,0.11211013793945312,0.1,0.1,49
ALS,0,0.0,0.0314943790435791,0.2,0.1,49
BPR,1,0.02040816326530612,0.04652905464172363,0.2,0.1,49
ALS,0,0.0,0.039981842041015625,0.3,0.1,49
BPR,0,0.0,0.04118037223815918,0.3,0.1,49
ALS,0,0.0,0.05082583427429199,0.4,0.1,49
BPR,0,0.0,0.04068493843078613,0.4,0.1,49
ALS,0,0.0,0.03560376167297363,0.5,0.1,49
BPR,0,0.0,0.04399824142456055,0.5,0.1,49
ALS,1,0.02040816326530612,0.047325849533081055,0.6,0.1,49
BPR,0,0.0,0.04899787902832031,0.6,0.1,49
ALS,1,0.02040816326530612,0.0485997200012207,0.7,0.1,49
BPR,0,0.0,0.060735225677490234,0.7,0.1,49
ALS,1,0.02040816326530612,0.041547536849975586,0.8,0.1,49
BPR,0,0.0,0.1400139331817627,0.8,0.1,49
ALS,2,0.04081632653061224,0.050217628479003906,0.9,0.1,49
BPR,0,0.0,0.043549299240112305,0.9,0.1,49
ALS,1,0.02040816326530612,0.03651762008666992,1.0,0.1,49
BPR,0,0.0,0.04852771759033203,1.0,0.1,49
