algorithm,hits,hr,time,train_size,test_size,test_interactions
ALS,63,0.10732538330494037,0.31556224822998047,0.0,0.1,587
BPR,43,0.07325383304940375,0.5018525123596191,0.0,0.1,587
LinUCB - non-incremental - ALS embeddings,41,0.06984667802385008,0.13424324989318848,0.0,0.1,587
LinUCB - non-incremental - BPR embeddings,43,0.07325383304940375,0.17976045608520508,0.0,0.1,587
LinUCB - incremental - ALS embeddings,42,0.07155025553662692,25.706196546554565,0.0,0.1,587
LinUCB - incremental - BPR embeddings,44,0.07495741056218058,18.44519066810608,0.0,0.1,587
LinGreedy - non-incremental - ALS embeddings,43,0.07325383304940375,0.13282155990600586,0.0,0.1,587
LinGreedy - non-incremental - BPR embeddings,43,0.07325383304940375,0.10703325271606445,0.0,0.1,587
LinGreedy - incremental - ALS embeddings,44,0.07495741056218058,13.610462427139282,0.0,0.1,587
LinGreedy - incremental - BPR embeddings,45,0.07666098807495741,16.90131449699402,0.0,0.1,587
ALS,71,0.12095400340715502,0.46964573860168457,0.1,0.1,587
BPR,39,0.06643952299829642,0.31699204444885254,0.1,0.1,587
LinUCB - non-incremental - ALS embeddings,41,0.06984667802385008,0.1675713062286377,0.1,0.1,587
LinUCB - non-incremental - BPR embeddings,45,0.07666098807495741,0.1862795352935791,0.1,0.1,587
LinUCB - incremental - ALS embeddings,39,0.06643952299829642,15.596283674240112,0.1,0.1,587
LinUCB - incremental - BPR embeddings,45,0.07666098807495741,23.611469984054565,0.1,0.1,587
LinGreedy - non-incremental - ALS embeddings,44,0.07495741056218058,0.1666574478149414,0.1,0.1,587
LinGreedy - non-incremental - BPR embeddings,48,0.0817717206132879,0.31679582595825195,0.1,0.1,587
LinGreedy - incremental - ALS embeddings,41,0.06984667802385008,20.110852241516113,0.1,0.1,587
LinGreedy - incremental - BPR embeddings,44,0.07495741056218058,20.617610692977905,0.1,0.1,587
ALS,72,0.12265758091993186,0.23886585235595703,0.2,0.1,587
