algorithm,hits,hr,time,train_size,test_size,test_interactions
ALS,63,0.10732538330494037,0.28833818435668945,0.0,0.1,587
BPR,43,0.07325383304940375,0.34515810012817383,0.0,0.1,587
LinUCB - ALS embeddings - 1,84,0.14310051107325383,0.17043399810791016,0.0,0.1,587
LinUCB - BPR embeddings - 1,43,0.07325383304940375,0.17632770538330078,0.0,0.1,587
LinGreedy - ALS embeddings - 1,83,0.141396933560477,0.1258232593536377,0.0,0.1,587
LinGreedy - BPR embeddings - 1,44,0.07495741056218058,0.15945649147033691,0.0,0.1,587
LinUCB - ALS embeddings - 2,82,0.13969335604770017,0.19852590560913086,0.0,0.1,587
LinUCB - BPR embeddings - 2,47,0.08006814310051108,0.22647905349731445,0.0,0.1,587
LinGreedy - ALS embeddings - 2,83,0.141396933560477,0.4141845703125,0.0,0.1,587
LinGreedy - BPR embeddings - 2,48,0.0817717206132879,0.4269564151763916,0.0,0.1,587
LinUCB - ALS embeddings - 3,89,0.151618398637138,0.4759671688079834,0.0,0.1,587
LinUCB - BPR embeddings - 3,33,0.056218057921635436,0.6151993274688721,0.0,0.1,587
LinGreedy - ALS embeddings - 3,88,0.14991482112436116,0.31575632095336914,0.0,0.1,587
LinGreedy - BPR embeddings - 3,35,0.059625212947189095,0.2237234115600586,0.0,0.1,587
LinUCB - ALS embeddings - 4,87,0.14821124361158433,0.49348950386047363,0.0,0.1,587
LinUCB - BPR embeddings - 4,46,0.07836456558773425,1.1786994934082031,0.0,0.1,587
LinGreedy - ALS embeddings - 4,86,0.1465076660988075,0.2887609004974365,0.0,0.1,587
LinGreedy - BPR embeddings - 4,53,0.09028960817717206,0.19122815132141113,0.0,0.1,587
LinUCB - ALS embeddings - 5,82,0.13969335604770017,0.3803830146789551,0.0,0.1,587
LinUCB - BPR embeddings - 5,32,0.054514480408858604,0.34818243980407715,0.0,0.1,587
LinGreedy - ALS embeddings - 5,83,0.141396933560477,0.2199873924255371,0.0,0.1,587
LinGreedy - BPR embeddings - 5,34,0.05792163543441227,0.19011354446411133,0.0,0.1,587
LinUCB - ALS embeddings - 6,85,0.14480408858603067,0.3315920829772949,0.0,0.1,587
LinUCB - BPR embeddings - 6,39,0.06643952299829642,0.280719518661499,0.0,0.1,587
LinGreedy - ALS embeddings - 6,85,0.14480408858603067,0.25702714920043945,0.0,0.1,587
LinGreedy - BPR embeddings - 6,40,0.06814310051107325,0.18679141998291016,0.0,0.1,587
LinUCB - ALS embeddings - 7,84,0.14310051107325383,0.33679747581481934,0.0,0.1,587
LinUCB - BPR embeddings - 7,46,0.07836456558773425,0.4038081169128418,0.0,0.1,587
LinGreedy - ALS embeddings - 7,83,0.141396933560477,0.18732881546020508,0.0,0.1,587
LinGreedy - BPR embeddings - 7,47,0.08006814310051108,0.1706392765045166,0.0,0.1,587
LinUCB - ALS embeddings - 8,87,0.14821124361158433,0.34688687324523926,0.0,0.1,587
LinUCB - BPR embeddings - 8,47,0.08006814310051108,0.26325058937072754,0.0,0.1,587
LinGreedy - ALS embeddings - 8,86,0.1465076660988075,0.13352560997009277,0.0,0.1,587
LinGreedy - BPR embeddings - 8,49,0.08347529812606473,0.13703393936157227,0.0,0.1,587
LinUCB - ALS embeddings - 9,88,0.14991482112436116,0.3117339611053467,0.0,0.1,587
LinUCB - BPR embeddings - 9,55,0.09369676320272573,0.3037433624267578,0.0,0.1,587
LinGreedy - ALS embeddings - 9,89,0.151618398637138,0.2666656970977783,0.0,0.1,587
LinGreedy - BPR embeddings - 9,57,0.09710391822827939,0.1631476879119873,0.0,0.1,587
LinUCB - ALS embeddings - 10,77,0.131175468483816,0.29424571990966797,0.0,0.1,587
LinUCB - BPR embeddings - 10,61,0.10391822827938671,0.37200379371643066,0.0,0.1,587
LinGreedy - ALS embeddings - 10,77,0.131175468483816,0.1677379608154297,0.0,0.1,587
LinGreedy - BPR embeddings - 10,67,0.1141396933560477,0.19355297088623047,0.0,0.1,587
ALS,71,0.12095400340715502,0.40875768661499023,0.1,0.1,587
BPR,39,0.06643952299829642,0.6480123996734619,0.1,0.1,587
LinUCB - ALS embeddings - 1,84,0.14310051107325383,0.1451265811920166,0.1,0.1,587
LinUCB - BPR embeddings - 1,46,0.07836456558773425,0.15751409530639648,0.1,0.1,587
LinGreedy - ALS embeddings - 1,83,0.141396933560477,0.14477014541625977,0.1,0.1,587
LinGreedy - BPR embeddings - 1,48,0.0817717206132879,0.14344024658203125,0.1,0.1,587
LinUCB - ALS embeddings - 2,86,0.1465076660988075,0.20054149627685547,0.1,0.1,587
LinUCB - BPR embeddings - 2,44,0.07495741056218058,0.3172769546508789,0.1,0.1,587
LinGreedy - ALS embeddings - 2,82,0.13969335604770017,0.18143868446350098,0.1,0.1,587
LinGreedy - BPR embeddings - 2,45,0.07666098807495741,0.1698439121246338,0.1,0.1,587
LinUCB - ALS embeddings - 3,87,0.14821124361158433,0.25222134590148926,0.1,0.1,587
LinUCB - BPR embeddings - 3,36,0.06132879045996593,0.2711985111236572,0.1,0.1,587
LinGreedy - ALS embeddings - 3,87,0.14821124361158433,0.15674805641174316,0.1,0.1,587
LinGreedy - BPR embeddings - 3,36,0.06132879045996593,0.1546947956085205,0.1,0.1,587
LinUCB - ALS embeddings - 4,81,0.13798977853492334,0.2845280170440674,0.1,0.1,587
LinUCB - BPR embeddings - 4,45,0.07666098807495741,0.2646479606628418,0.1,0.1,587
LinGreedy - ALS embeddings - 4,81,0.13798977853492334,0.1614210605621338,0.1,0.1,587
LinGreedy - BPR embeddings - 4,48,0.0817717206132879,0.1392669677734375,0.1,0.1,587
LinUCB - ALS embeddings - 5,85,0.14480408858603067,0.20370793342590332,0.1,0.1,587
LinUCB - BPR embeddings - 5,35,0.059625212947189095,0.28763246536254883,0.1,0.1,587
LinGreedy - ALS embeddings - 5,86,0.1465076660988075,0.19564270973205566,0.1,0.1,587
LinGreedy - BPR embeddings - 5,36,0.06132879045996593,0.150054931640625,0.1,0.1,587
LinUCB - ALS embeddings - 6,86,0.1465076660988075,0.27766919136047363,0.1,0.1,587
LinUCB - BPR embeddings - 6,36,0.06132879045996593,0.2851426601409912,0.1,0.1,587
LinGreedy - ALS embeddings - 6,88,0.14991482112436116,0.16229581832885742,0.1,0.1,587
LinGreedy - BPR embeddings - 6,39,0.06643952299829642,0.15771770477294922,0.1,0.1,587
LinUCB - ALS embeddings - 7,88,0.14991482112436116,0.3644416332244873,0.1,0.1,587
LinUCB - BPR embeddings - 7,40,0.06814310051107325,0.23267054557800293,0.1,0.1,587
LinGreedy - ALS embeddings - 7,87,0.14821124361158433,0.1502547264099121,0.1,0.1,587
LinGreedy - BPR embeddings - 7,42,0.07155025553662692,0.14217329025268555,0.1,0.1,587
LinUCB - ALS embeddings - 8,88,0.14991482112436116,0.22968506813049316,0.1,0.1,587
LinUCB - BPR embeddings - 8,42,0.07155025553662692,0.2669355869293213,0.1,0.1,587
LinGreedy - ALS embeddings - 8,88,0.14991482112436116,0.16415953636169434,0.1,0.1,587
LinGreedy - BPR embeddings - 8,46,0.07836456558773425,0.1383047103881836,0.1,0.1,587
LinUCB - ALS embeddings - 9,85,0.14480408858603067,0.2860426902770996,0.1,0.1,587
LinUCB - BPR embeddings - 9,46,0.07836456558773425,0.30147385597229004,0.1,0.1,587
LinGreedy - ALS embeddings - 9,85,0.14480408858603067,0.16199707984924316,0.1,0.1,587
LinGreedy - BPR embeddings - 9,49,0.08347529812606473,0.13439488410949707,0.1,0.1,587
LinUCB - ALS embeddings - 10,82,0.13969335604770017,0.43691325187683105,0.1,0.1,587
LinUCB - BPR embeddings - 10,54,0.0919931856899489,0.4511878490447998,0.1,0.1,587
LinGreedy - ALS embeddings - 10,80,0.1362862010221465,0.16655445098876953,0.1,0.1,587
LinGreedy - BPR embeddings - 10,59,0.10051107325383304,0.14634346961975098,0.1,0.1,587
ALS,72,0.12265758091993186,0.2550668716430664,0.2,0.1,587
BPR,42,0.07155025553662692,0.2869865894317627,0.2,0.1,587
LinUCB - ALS embeddings - 1,83,0.141396933560477,0.13296270370483398,0.2,0.1,587
LinUCB - BPR embeddings - 1,47,0.08006814310051108,0.13080811500549316,0.2,0.1,587
LinGreedy - ALS embeddings - 1,83,0.141396933560477,0.10865974426269531,0.2,0.1,587
LinGreedy - BPR embeddings - 1,51,0.0868824531516184,0.10440349578857422,0.2,0.1,587
LinUCB - ALS embeddings - 2,81,0.13798977853492334,0.15190911293029785,0.2,0.1,587
LinUCB - BPR embeddings - 2,46,0.07836456558773425,0.14008831977844238,0.2,0.1,587
LinGreedy - ALS embeddings - 2,80,0.1362862010221465,0.12803888320922852,0.2,0.1,587
LinGreedy - BPR embeddings - 2,45,0.07666098807495741,0.13054656982421875,0.2,0.1,587
