algorithm,hits,hr,time,train_size,test_size,test_interactions
LinUCB - ALS embeddings - 1,43,0.07325383304940375,0.12861108779907227,0.0,0.1,587
LinUCB - BPR embeddings - 1,49,0.08347529812606473,0.13383913040161133,0.0,0.1,587
LinGreedy - ALS embeddings - 1,45,0.07666098807495741,0.11046528816223145,0.0,0.1,587
LinGreedy - BPR embeddings - 1,50,0.08517887563884156,0.1086728572845459,0.0,0.1,587
LinUCB - ALS embeddings - 2,42,0.07155025553662692,0.15232443809509277,0.0,0.1,587
LinUCB - BPR embeddings - 2,46,0.07836456558773425,0.1810929775238037,0.0,0.1,587
LinGreedy - ALS embeddings - 2,43,0.07325383304940375,0.1138620376586914,0.0,0.1,587
LinGreedy - BPR embeddings - 2,50,0.08517887563884156,0.1095423698425293,0.0,0.1,587
LinUCB - ALS embeddings - 3,47,0.08006814310051108,0.16189360618591309,0.0,0.1,587
LinUCB - BPR embeddings - 3,36,0.06132879045996593,0.1621565818786621,0.0,0.1,587
LinGreedy - ALS embeddings - 3,48,0.0817717206132879,0.12161874771118164,0.0,0.1,587
LinGreedy - BPR embeddings - 3,42,0.07155025553662692,0.11453390121459961,0.0,0.1,587
LinUCB - ALS embeddings - 4,43,0.07325383304940375,0.15990424156188965,0.0,0.1,587
LinUCB - BPR embeddings - 4,37,0.06303236797274275,0.16681575775146484,0.0,0.1,587
LinGreedy - ALS embeddings - 4,45,0.07666098807495741,0.11595487594604492,0.0,0.1,587
LinGreedy - BPR embeddings - 4,37,0.06303236797274275,0.11349892616271973,0.0,0.1,587
LinUCB - ALS embeddings - 5,46,0.07836456558773425,0.17267203330993652,0.0,0.1,587
LinUCB - BPR embeddings - 5,38,0.06473594548551959,0.18863439559936523,0.0,0.1,587
LinGreedy - ALS embeddings - 5,47,0.08006814310051108,0.12055635452270508,0.0,0.1,587
LinGreedy - BPR embeddings - 5,41,0.06984667802385008,0.1175839900970459,0.0,0.1,587
LinUCB - ALS embeddings - 1,40,0.06814310051107325,0.13404202461242676,0.1,0.1,587
LinUCB - BPR embeddings - 1,45,0.07666098807495741,0.12810969352722168,0.1,0.1,587
LinGreedy - ALS embeddings - 1,42,0.07155025553662692,0.10881447792053223,0.1,0.1,587
LinGreedy - BPR embeddings - 1,50,0.08517887563884156,0.11396980285644531,0.1,0.1,587
LinUCB - ALS embeddings - 2,40,0.06814310051107325,0.15579628944396973,0.1,0.1,587
LinUCB - BPR embeddings - 2,44,0.07495741056218058,0.1566150188446045,0.1,0.1,587
LinGreedy - ALS embeddings - 2,44,0.07495741056218058,0.11500430107116699,0.1,0.1,587
LinGreedy - BPR embeddings - 2,45,0.07666098807495741,0.11849737167358398,0.1,0.1,587
LinUCB - ALS embeddings - 3,42,0.07155025553662692,0.16057419776916504,0.1,0.1,587
LinUCB - BPR embeddings - 3,40,0.06814310051107325,0.15895485877990723,0.1,0.1,587
LinGreedy - ALS embeddings - 3,45,0.07666098807495741,0.11684203147888184,0.1,0.1,587
LinGreedy - BPR embeddings - 3,41,0.06984667802385008,0.11863160133361816,0.1,0.1,587
LinUCB - ALS embeddings - 4,42,0.07155025553662692,0.16480588912963867,0.1,0.1,587
LinUCB - BPR embeddings - 4,36,0.06132879045996593,0.16312837600708008,0.1,0.1,587
LinGreedy - ALS embeddings - 4,46,0.07836456558773425,0.11624860763549805,0.1,0.1,587
LinGreedy - BPR embeddings - 4,37,0.06303236797274275,0.11757612228393555,0.1,0.1,587
LinUCB - ALS embeddings - 5,43,0.07325383304940375,0.17367792129516602,0.1,0.1,587
LinUCB - BPR embeddings - 5,35,0.059625212947189095,0.17146611213684082,0.1,0.1,587
LinGreedy - ALS embeddings - 5,47,0.08006814310051108,0.12506818771362305,0.1,0.1,587
LinGreedy - BPR embeddings - 5,40,0.06814310051107325,0.11806368827819824,0.1,0.1,587
LinUCB - ALS embeddings - 1,43,0.07325383304940375,0.13161110877990723,0.2,0.1,587
LinUCB - BPR embeddings - 1,46,0.07836456558773425,0.12788820266723633,0.2,0.1,587
LinGreedy - ALS embeddings - 1,47,0.08006814310051108,0.10693907737731934,0.2,0.1,587
LinGreedy - BPR embeddings - 1,46,0.07836456558773425,0.11188340187072754,0.2,0.1,587
LinUCB - ALS embeddings - 2,46,0.07836456558773425,0.15190505981445312,0.2,0.1,587
LinUCB - BPR embeddings - 2,48,0.0817717206132879,0.14893436431884766,0.2,0.1,587
LinGreedy - ALS embeddings - 2,48,0.0817717206132879,0.10965776443481445,0.2,0.1,587
LinGreedy - BPR embeddings - 2,46,0.07836456558773425,0.1144413948059082,0.2,0.1,587
LinUCB - ALS embeddings - 3,44,0.07495741056218058,0.1582317352294922,0.2,0.1,587
LinUCB - BPR embeddings - 3,34,0.05792163543441227,0.15837478637695312,0.2,0.1,587
LinGreedy - ALS embeddings - 3,47,0.08006814310051108,0.1150350570678711,0.2,0.1,587
LinGreedy - BPR embeddings - 3,38,0.06473594548551959,0.11469006538391113,0.2,0.1,587
LinUCB - ALS embeddings - 4,46,0.07836456558773425,0.16115212440490723,0.2,0.1,587
LinUCB - BPR embeddings - 4,28,0.04770017035775128,0.1636066436767578,0.2,0.1,587
LinGreedy - ALS embeddings - 4,49,0.08347529812606473,0.11800456047058105,0.2,0.1,587
