algorithm,hits,hr,time,train_size,test_size,test_interactions
LinUCB - ALS embeddings - 1,71,0.12095400340715502,0.12583184242248535,0.0,0.1,587
LinUCB - BPR embeddings - 1,50,0.08517887563884156,0.12970829010009766,0.0,0.1,587
LinGreedy - ALS embeddings - 1,72,0.12265758091993186,0.11502432823181152,0.0,0.1,587
LinGreedy - BPR embeddings - 1,52,0.08858603066439523,0.1090240478515625,0.0,0.1,587
LinUCB - ALS embeddings - 2,66,0.11243611584327087,0.19701600074768066,0.0,0.1,587
LinUCB - BPR embeddings - 2,52,0.08858603066439523,0.14941167831420898,0.0,0.1,587
LinGreedy - ALS embeddings - 2,68,0.11584327086882454,0.11836123466491699,0.0,0.1,587
LinGreedy - BPR embeddings - 2,50,0.08517887563884156,0.11367917060852051,0.0,0.1,587
LinUCB - ALS embeddings - 3,69,0.11754684838160136,0.16288375854492188,0.0,0.1,587
LinUCB - BPR embeddings - 3,36,0.06132879045996593,0.16309475898742676,0.0,0.1,587
LinGreedy - ALS embeddings - 3,69,0.11754684838160136,0.11916923522949219,0.0,0.1,587
LinGreedy - BPR embeddings - 3,41,0.06984667802385008,0.1132199764251709,0.0,0.1,587
LinUCB - ALS embeddings - 4,64,0.10902896081771721,0.1665637493133545,0.0,0.1,587
LinUCB - BPR embeddings - 4,33,0.056218057921635436,0.18287396430969238,0.0,0.1,587
LinGreedy - ALS embeddings - 4,67,0.1141396933560477,0.12625598907470703,0.0,0.1,587
LinGreedy - BPR embeddings - 4,36,0.06132879045996593,0.11569666862487793,0.0,0.1,587
LinUCB - ALS embeddings - 5,59,0.10051107325383304,0.17601251602172852,0.0,0.1,587
LinUCB - BPR embeddings - 5,34,0.05792163543441227,0.1883547306060791,0.0,0.1,587
LinGreedy - ALS embeddings - 5,62,0.10562180579216354,0.12041807174682617,0.0,0.1,587
LinGreedy - BPR embeddings - 5,39,0.06643952299829642,0.11694884300231934,0.0,0.1,587
LinUCB - ALS embeddings - 1,72,0.12265758091993186,0.12333321571350098,0.1,0.1,587
LinUCB - BPR embeddings - 1,53,0.09028960817717206,0.14730048179626465,0.1,0.1,587
LinGreedy - ALS embeddings - 1,71,0.12095400340715502,0.15103650093078613,0.1,0.1,587
LinGreedy - BPR embeddings - 1,52,0.08858603066439523,0.11522912979125977,0.1,0.1,587
LinUCB - ALS embeddings - 2,71,0.12095400340715502,0.1494767665863037,0.1,0.1,587
LinUCB - BPR embeddings - 2,50,0.08517887563884156,0.15696144104003906,0.1,0.1,587
LinGreedy - ALS embeddings - 2,69,0.11754684838160136,0.11237025260925293,0.1,0.1,587
LinGreedy - BPR embeddings - 2,50,0.08517887563884156,0.11033821105957031,0.1,0.1,587
LinUCB - ALS embeddings - 3,65,0.11073253833049404,0.15658926963806152,0.1,0.1,587
LinUCB - BPR embeddings - 3,39,0.06643952299829642,0.1644747257232666,0.1,0.1,587
LinGreedy - ALS embeddings - 3,65,0.11073253833049404,0.1159052848815918,0.1,0.1,587
LinGreedy - BPR embeddings - 3,39,0.06643952299829642,0.11296296119689941,0.1,0.1,587
LinUCB - ALS embeddings - 4,69,0.11754684838160136,0.1610398292541504,0.1,0.1,587
LinUCB - BPR embeddings - 4,39,0.06643952299829642,0.20832085609436035,0.1,0.1,587
LinGreedy - ALS embeddings - 4,70,0.11925042589437819,0.12787556648254395,0.1,0.1,587
