algorithm,hits,hr,time,train_size,test_size,test_interactions
LinUCB - ALS embeddings - 1,67,0.1141396933560477,0.1070098876953125,0.0,0.1,587
LinUCB - BPR embeddings - 1,59,0.10051107325383304,0.1020348072052002,0.0,0.1,587
LinGreedy - ALS embeddings - 1,70,0.11925042589437819,0.09400033950805664,0.0,0.1,587
LinGreedy - BPR embeddings - 1,61,0.10391822827938671,0.10100030899047852,0.0,0.1,587
LinUCB - ALS embeddings - 2,65,0.11073253833049404,0.13228678703308105,0.0,0.1,587
LinUCB - BPR embeddings - 2,49,0.08347529812606473,0.12705564498901367,0.0,0.1,587
LinGreedy - ALS embeddings - 2,67,0.1141396933560477,0.11099672317504883,0.0,0.1,587
LinGreedy - BPR embeddings - 2,53,0.09028960817717206,0.10611414909362793,0.0,0.1,587
LinUCB - ALS embeddings - 3,68,0.11584327086882454,0.1863422393798828,0.0,0.1,587
LinUCB - BPR embeddings - 3,28,0.04770017035775128,0.16084694862365723,0.0,0.1,587
LinGreedy - ALS embeddings - 3,68,0.11584327086882454,0.11192035675048828,0.0,0.1,587
LinGreedy - BPR embeddings - 3,31,0.05281090289608177,0.11183595657348633,0.0,0.1,587
LinUCB - ALS embeddings - 4,66,0.11243611584327087,0.16441988945007324,0.0,0.1,587
LinUCB - BPR embeddings - 4,34,0.05792163543441227,0.1676959991455078,0.0,0.1,587
LinGreedy - ALS embeddings - 4,68,0.11584327086882454,0.11318230628967285,0.0,0.1,587
LinGreedy - BPR embeddings - 4,36,0.06132879045996593,0.1216738224029541,0.0,0.1,587
LinUCB - ALS embeddings - 5,59,0.10051107325383304,0.17981553077697754,0.0,0.1,587
LinUCB - BPR embeddings - 5,31,0.05281090289608177,0.17172670364379883,0.0,0.1,587
LinGreedy - ALS embeddings - 5,60,0.10221465076660988,0.11634421348571777,0.0,0.1,587
LinGreedy - BPR embeddings - 5,33,0.056218057921635436,0.14807653427124023,0.0,0.1,587
LinUCB - ALS embeddings - 1,70,0.11925042589437819,0.10505104064941406,0.1,0.1,587
LinUCB - BPR embeddings - 1,56,0.09540034071550256,0.10003995895385742,0.1,0.1,587
LinGreedy - ALS embeddings - 1,72,0.12265758091993186,0.09601354598999023,0.1,0.1,587
LinGreedy - BPR embeddings - 1,56,0.09540034071550256,0.10103559494018555,0.1,0.1,587
LinUCB - ALS embeddings - 2,67,0.1141396933560477,0.13072896003723145,0.1,0.1,587
LinUCB - BPR embeddings - 2,48,0.0817717206132879,0.12659692764282227,0.1,0.1,587
LinGreedy - ALS embeddings - 2,68,0.11584327086882454,0.10817980766296387,0.1,0.1,587
LinGreedy - BPR embeddings - 2,49,0.08347529812606473,0.12939071655273438,0.1,0.1,587
LinUCB - ALS embeddings - 3,67,0.1141396933560477,0.15247702598571777,0.1,0.1,587
LinUCB - BPR embeddings - 3,35,0.059625212947189095,0.15057086944580078,0.1,0.1,587
LinGreedy - ALS embeddings - 3,68,0.11584327086882454,0.11528277397155762,0.1,0.1,587
LinGreedy - BPR embeddings - 3,36,0.06132879045996593,0.11082863807678223,0.1,0.1,587
LinUCB - ALS embeddings - 4,67,0.1141396933560477,0.16432523727416992,0.1,0.1,587
LinUCB - BPR embeddings - 4,34,0.05792163543441227,0.16232681274414062,0.1,0.1,587
LinGreedy - ALS embeddings - 4,68,0.11584327086882454,0.11434578895568848,0.1,0.1,587
LinGreedy - BPR embeddings - 4,41,0.06984667802385008,0.11229658126831055,0.1,0.1,587
LinUCB - ALS embeddings - 5,59,0.10051107325383304,0.2109816074371338,0.1,0.1,587
LinUCB - BPR embeddings - 5,32,0.054514480408858604,0.16141486167907715,0.1,0.1,587
LinGreedy - ALS embeddings - 5,59,0.10051107325383304,0.11300277709960938,0.1,0.1,587
LinGreedy - BPR embeddings - 5,36,0.06132879045996593,0.11918473243713379,0.1,0.1,587
LinUCB - ALS embeddings - 1,72,0.12265758091993186,0.1556997299194336,0.2,0.1,587
LinUCB - BPR embeddings - 1,61,0.10391822827938671,0.1058807373046875,0.2,0.1,587
LinGreedy - ALS embeddings - 1,74,0.1260647359454855,0.09596109390258789,0.2,0.1,587
