algorithm,hits,hr,time,train_size,test_size,test_interactions
LinUCB - ALS embeddings - 1,45,0.07666098807495741,0.15282082557678223,0.0,0.1,587
LinUCB - BPR embeddings - 1,41,0.06984667802385008,0.1594080924987793,0.0,0.1,587
LinGreedy - ALS embeddings - 1,45,0.07666098807495741,0.11506295204162598,0.0,0.1,587
LinGreedy - BPR embeddings - 1,43,0.07325383304940375,0.10872817039489746,0.0,0.1,587
LinUCB - ALS embeddings - 2,43,0.07325383304940375,0.1564011573791504,0.0,0.1,587
LinUCB - BPR embeddings - 2,43,0.07325383304940375,0.16546964645385742,0.0,0.1,587
LinGreedy - ALS embeddings - 2,44,0.07495741056218058,0.11295938491821289,0.0,0.1,587
LinGreedy - BPR embeddings - 2,45,0.07666098807495741,0.1149899959564209,0.0,0.1,587
LinUCB - ALS embeddings - 3,46,0.07836456558773425,0.16740775108337402,0.0,0.1,587
LinUCB - BPR embeddings - 3,41,0.06984667802385008,0.17006754875183105,0.0,0.1,587
LinGreedy - ALS embeddings - 3,48,0.0817717206132879,0.11952638626098633,0.0,0.1,587
LinGreedy - BPR embeddings - 3,43,0.07325383304940375,0.11347150802612305,0.0,0.1,587
LinUCB - ALS embeddings - 4,44,0.07495741056218058,0.19059967994689941,0.0,0.1,587
LinUCB - BPR embeddings - 4,39,0.06643952299829642,0.18870782852172852,0.0,0.1,587
LinGreedy - ALS embeddings - 4,45,0.07666098807495741,0.1242978572845459,0.0,0.1,587
LinGreedy - BPR embeddings - 4,41,0.06984667802385008,0.12686729431152344,0.0,0.1,587
LinUCB - ALS embeddings - 5,46,0.07836456558773425,0.2570044994354248,0.0,0.1,587
LinUCB - BPR embeddings - 5,30,0.05110732538330494,0.19801855087280273,0.0,0.1,587
LinGreedy - ALS embeddings - 5,47,0.08006814310051108,0.12400221824645996,0.0,0.1,587
LinGreedy - BPR embeddings - 5,34,0.05792163543441227,0.12005043029785156,0.0,0.1,587
LinUCB - ALS embeddings - 1,41,0.06984667802385008,0.15011310577392578,0.1,0.1,587
LinUCB - BPR embeddings - 1,39,0.06643952299829642,0.15154051780700684,0.1,0.1,587
LinGreedy - ALS embeddings - 1,42,0.07155025553662692,0.1211543083190918,0.1,0.1,587
LinGreedy - BPR embeddings - 1,43,0.07325383304940375,0.11234784126281738,0.1,0.1,587
LinUCB - ALS embeddings - 2,41,0.06984667802385008,0.1552596092224121,0.1,0.1,587
LinUCB - BPR embeddings - 2,50,0.08517887563884156,0.15649962425231934,0.1,0.1,587
LinGreedy - ALS embeddings - 2,45,0.07666098807495741,0.11744332313537598,0.1,0.1,587
LinGreedy - BPR embeddings - 2,49,0.08347529812606473,0.11412763595581055,0.1,0.1,587
LinUCB - ALS embeddings - 3,40,0.06814310051107325,0.16804099082946777,0.1,0.1,587
LinUCB - BPR embeddings - 3,41,0.06984667802385008,0.19201278686523438,0.1,0.1,587
LinGreedy - ALS embeddings - 3,43,0.07325383304940375,0.117828369140625,0.1,0.1,587
LinGreedy - BPR embeddings - 3,42,0.07155025553662692,0.11371660232543945,0.1,0.1,587
LinUCB - ALS embeddings - 4,43,0.07325383304940375,0.17145490646362305,0.1,0.1,587
LinUCB - BPR embeddings - 4,41,0.06984667802385008,0.17885208129882812,0.1,0.1,587
LinGreedy - ALS embeddings - 4,46,0.07836456558773425,0.11646652221679688,0.1,0.1,587
LinGreedy - BPR embeddings - 4,43,0.07325383304940375,0.11899995803833008,0.1,0.1,587
LinUCB - ALS embeddings - 5,45,0.07666098807495741,0.18435359001159668,0.1,0.1,587
LinUCB - BPR embeddings - 5,35,0.059625212947189095,0.18034720420837402,0.1,0.1,587
LinGreedy - ALS embeddings - 5,47,0.08006814310051108,0.11946630477905273,0.1,0.1,587
LinGreedy - BPR embeddings - 5,39,0.06643952299829642,0.11953473091125488,0.1,0.1,587
LinUCB - ALS embeddings - 1,47,0.08006814310051108,0.14815449714660645,0.2,0.1,587
LinUCB - BPR embeddings - 1,40,0.06814310051107325,0.16092157363891602,0.2,0.1,587
LinGreedy - ALS embeddings - 1,48,0.0817717206132879,0.10966634750366211,0.2,0.1,587
LinGreedy - BPR embeddings - 1,43,0.07325383304940375,0.11180710792541504,0.2,0.1,587
LinUCB - ALS embeddings - 2,46,0.07836456558773425,0.15593385696411133,0.2,0.1,587
LinUCB - BPR embeddings - 2,37,0.06303236797274275,0.16676950454711914,0.2,0.1,587
LinGreedy - ALS embeddings - 2,49,0.08347529812606473,0.11399960517883301,0.2,0.1,587
